rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID,,
88.7075,2214.75,84.99,0,36,9,9,0,4.7175,374.25,-12.4675,8.333333333,0,4,0,25,0,202.3333333,0,148.3333333,0,168.3333333,0,0,0,0,45.33333333,0,314.9533333,0,1283.136667,82.66666667,68.92666667,72.33333333,631.7133333,171.6666667,0,571.59,0,141.6666667,0,1026.5,0,12.33333333,202.3333333,168.3333333,0,8.333333333,0,53,1,1,N,B,N,14255,49459,3600.87,3453.29,48735,14024,86.33,1218.38,350.6,2090,378,93,2149,391,84,C,DALLAS AREA,Y,N,129.9899902,3,3,WCMB,0,0,O,15,S,U,3,M,6,2,C,A,0,N,U,U,U,U,U,Y,693,1000261,,
79.875,1085.5,75,0,6.5,1.625,1.625,0,0,111.5,4.875,15.33333333,0,2.333333333,0,51.33333333,0,263.3333333,0,188.6666667,0,199,0,0.333333333,0.666666667,0.376666667,73.33333333,0.666666667,317.02,0,470.6733333,60.66666667,70.4,25,52.58,253,0,582.4066667,0,104,0,205.2866667,0,17.66666667,263.3333333,199,0,0.666666667,1,51,3,2,N,A,N,13927,29169.16333,3099.1,2973.12,28504.16,13577,78.24,750.11,357.29,1048,502,78,1069,520,75,T,SOUTHWEST AREA,N,N,79.98999023,5,2,WC,1,1,O,6,S,M,2,M,7,1,I,A,0,U,U,U,Y,U,U,Y,804,1000262,,
96.45,1027.25,50,1.2375,237.75,23.775,23.775,0,0,-159.25,-28.91,8.666666667,0,2.333333333,0,52.33333333,0,199,0,258.3333333,0,140.3333333,0,0,0,0,142.6666667,0,266.27,0,541.8466667,24,36.17666667,6.333333333,21.83333333,300.3333333,0,681.5666667,0,77,0,126.55,0,11,199,140.3333333,0,0.333333333,0,53,1,1,Y,A,N,20314,39115.76,3488.23,3393.86,38556.76,20097,66.55,756.01,394.06,1080,505,106,983,487,88,S,SOUTHWEST AREA,N,N,29.98999023,1,1,NA,0,0,O,5,S,M,6,M,7,2,C,A,0,G,U,U,U,U,U,Y,1583,1000263,,
77.8075,503,63.3375,5.1975,23.75,9.2725,0.4,8.8725,0,-126,-12.8675,6.333333333,1.666666667,2.666666667,0.333333333,37.66666667,0.333333333,160,5.333333333,36.33333333,0,115.3333333,3,0.666666667,4,3.493333333,18.66666667,0,177.8133333,19.40666667,59.05,16.33333333,20.59333333,2,2.986666667,100.6666667,0,163.9833333,0,49,3,72.88,19.40666667,11,165.3333333,118.3333333,0.333333333,0.333333333,0,53,2,1,N,A,N,17679,42448,4342.88,4242.13,42368,17640,83.18,830.75,345.88,545,256,82,527,250,81,S,MIDWEST AREA,Y,N,149.9899902,9,5,WCMB,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,75,1000264,,
50.575,432.25,50,0,5.75,0.575,0.575,0,0,138.75,1.725,1.333333333,0,1,0,10,0,72,0,10.33333333,0,60.33333333,0,0,0,0,4.333333333,0,207.1066667,0,29.99333333,12.66666667,12.07666667,1.333333333,3.463333333,58.66666667,0,191.1666667,0,11.33333333,0,45.93333333,0,2.333333333,72,60.33333333,0,0,0,55,2,1,N,AA,N,5245,17771,2795.87,2735.87,17749,5232,51.62,334.89,98.72,386,116,50,426,127,51,S,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,4,3,WCMB,1,1,O,15,S,M,4,M,7,2,C,A,0,H,U,U,U,U,U,Y,443,1000265,,
191.5625,1283,67.74,15.345,248,98.73,85.325,13.405,15.7275,227,12.2975,12,0.333333333,24.33333333,0,80.66666667,0,512,13.66666667,136,0,398,13.33333333,10,46.33333333,40.97333333,74.66666667,0,545.4933333,29.29666667,181.5733333,43,39.69333333,15.66666667,23.81333333,291.3333333,6,407.15,15.23,239.6666667,7.333333333,319.9133333,14.06666667,36.66666667,525.6666667,411.3333333,0,6,1,48,2,2,U,EA,N,4634,10461,1702.37,1556.64,9513,4293,111.19,679.5,306.64,1207,556,187,1041,463,161,C,OHIO AREA,Y,N,199.9899902,5,5,WCMB,0,0,O,3,,U,2,M,6,,C,,0,N,U,U,U,U,U,Y,39,1000266,,
92.115,79.5,94.99,0,0,0,0,0,0,-61.5,-5.325,0,0,0,0,2.666666667,0,7.666666667,0,0,0,5,0,0,0,0,0,0,7.73,0,0,1.666666667,3.53,0,0,4.666666667,0,7.636666667,0,0.333333333,0,0.093333333,0,0,7.666666667,5,0,0,1,50,3,2,Y,B,N,12215,34383.09,4546.29,4171.16,34240.09,12169,85.13,698.78,248.35,100,25,94,75,19,93,R,MIDWEST AREA,N,R,29.98999023,4,4,WC,0,0,O,2,S,U,2,M,5,2,C,A,0,S,U,U,U,U,U,Y,358,1000267,,
269.2825,1821.25,62.9775,0.7425,608.75,213.0625,213.0625,0,0,-1298.25,-324.3025,12.33333333,0,4,0,69.33333333,0,354.3333333,0,710,0,279,0,0,0,0,343.6666667,0,316.5733333,0,1112.89,80.33333333,41.21333333,49.33333333,65.47666667,868.6666667,0,1254.273333,0,110,0,175.19,0,16.33333333,354.3333333,279,0,45.33333333,1,52,1,1,N,A,N,33550,69206.03333,5950.05,5626,68549.03,33156,110.31,1344.1,650.12,2254,1019,377,1892,825,267,S,CENTRAL/SOUTH TEXAS AREA,Y,N,199.9899902,4,4,WCMB,0,0,,,,U,,,,,,,0,U,U,U,U,U,U,N,294,1000268,,
33.54,656,44.99,0,0,0,0,0,0,13,-0.3,2.666666667,0,7,0,538,0,743.6666667,0,24.66666667,0,197,0,6.333333333,8,5.426666667,10,0,392.49,0,63.05666667,34,36.15,12,36.39,85,0,124.3833333,0,135.3333333,0,331.16,0,9.666666667,743.6666667,197,0,0.333333333,1,48,3,2,Y,B,N,15898,54832.14333,3750.49,3657.94,54455.14,15757,77.83,1158.62,335.26,652,221,34,626,218,32,U,CENTRAL/SOUTH TEXAS AREA,Y,N,199.9899902,7,4,WCMB,0,0,O,13,S,M,3,M,9,2,C,A,0,N,U,U,U,U,U,Y,431,1000269,,
96.09,889.75,84.99,0,52.75,21.1,21.1,0,0,-510.75,-21.1,6.333333333,0,6,0,42,0,380,0,21.33333333,0,326,0,0.333333333,0.333333333,0.1,6,0,521.3166667,0,90.01666667,10,5.913333333,2.666666667,14.72,264.6666667,0,471.01,0,82.33333333,0,140.3233333,0,12.33333333,380,326,0,3.333333333,1,53,3,1,Y,A,N,26258,62200,4779.75,4469.4,61758,26115,87.64,1210.94,512.06,1060,432,103,1052,446,117,S,MIDWEST AREA,Y,N,29.98999023,2,2,NA,1,1,O,11,S,M,3,M,1,3,C,A,0,U,U,U,U,U,U,Y,957,1000270,,
63.2975,414.75,44.99,1.2375,88,30.8,30.8,0,1.47,156.25,37.9825,4.666666667,0,2,0,25.66666667,0,140.6666667,0,45,0,109,0,0,0,0,21.66666667,0.666666667,219.9933333,0,105.9133333,10,12.84666667,0,0,120.3333333,0,262.51,0,26.66666667,0,63.39666667,0,6.666666667,140.6666667,109,0,0.666666667,1,50,3,1,N,B,N,4594,11551.12333,2497.87,2422.95,11376.12,4499,50.48,237,93.73,363,130,51,302,110,46,S,SOUTHWEST AREA,Y,N,149.9899902,4,4,WCMB,1,1,O,11,M,M,3,M,7,,C,O,0,S,U,U,U,U,U,Y,293,1000271,,
48.985,188.5,49.99,0.2475,0,0,0,0,0,110.5,-8.995,2,0,0.333333333,0,25,0,68,0,13.66666667,0,41.33333333,0,1.666666667,6.333333333,5.093333333,4.333333333,0,130.5666667,0,52.52,8.666666667,15.68666667,1.666666667,3.4,33.66666667,0,78.62333333,0,19,0,104.4633333,0,2.333333333,68,41.33333333,0,0.333333333,1,50,1,1,Y,C,Y,2816,5441,987.55,958.88,5317,2731,47.94,265.85,136.55,152,36,52,321,132,76,,CHICAGO AREA,Y,N,149.9899902,4,4,WCMB,0,0,O,6,,S,1,M,1,2,C,,0,H,U,U,U,U,U,Y,90,1000272,,
41.05,264.25,35,0,13.5,4.05,4.05,0,0,-104.25,-6.05,5.333333333,0,10,0,5,0,69.66666667,0,29,0,50.66666667,0,0,0,0,6.666666667,0,118.5666667,0,137.9966667,25,27.17666667,0,0,50.33333333,0,171.1533333,0,28,0,85.41333333,0,15.33333333,69.66666667,50.66666667,0,1,1,52,1,1,Y,A,N,7789,24355,3202.98,3166.81,24352,7788,63.34,487.04,155.76,299,117,43,288,115,40,T,SOUTH FLORIDA AREA,Y,R,9.989997864,3,3,WC,1,0,O,15,S,S,4,M,9,1,C,A,0,N,U,U,U,U,U,Y,650,1000273,,
121,1332.75,75,0,229.25,45.85,45.85,0,0,-232.75,-46,16.66666667,0,8.333333333,0,51,0,329.6666667,0,248,0,260,0,3.333333333,35.66666667,33.83,120.3333333,0,515.35,0,403.6,56,49.97333333,76,126.4833333,389.6666667,0,673.6533333,0,112,0,245.3,0,25,329.6666667,260,0,16.66666667,0,54,2,2,N,BA,N,40653,70637,4691.51,4586.51,70314,40436,86.54,1326.68,762.94,1410,610,136,1599,781,116,R,TENNESSEE AREA,Y,N,199.9899902,14,9,WCMB,1,1,O,12,M,M,4,M,6,2,C,A,0,N,U,U,U,U,U,Y,115,1000274,,
125.2325,1104,60,0.2475,250.25,25.025,25.025,0,0.16,-431,-34.2325,2,0,0.666666667,0,64.33333333,0,205,0,49,0,139.6666667,0,6,9.333333333,4.22,13.66666667,0,739.8433333,0,264.96,28.33333333,27.37666667,10,94.76,143.6666667,0,700.1466667,0,40.66666667,0,304.6566667,0,2.666666667,205,139.6666667,0,5,1,54,1,1,N,A,N,13128,62265.14,5633.1,5534.91,61871.14,13046,104.43,1167.38,246.15,1248,233,137,1597,314,147,S,OHIO AREA,Y,N,79.98999023,2,2,WCMB,0,0,O,4,S,M,2,M,2,2,G,A,0,N,U,U,Y,U,U,Y,348,1000275,,
22.6275,15.25,29.99,0,0,0,0,0,0,-15.25,7.3625,0,0,0,0,2,0,7.666666667,0,1,0,5.666666667,0,0,0,0,1,0,4.533333333,0,0.183333333,1,1.316666667,0,0,4.333333333,0,4.033333333,0,2,0,0.683333333,0,0,7.666666667,5.666666667,0,0,1,48,2,2,N,A,N,963,2413,1313.98,1282.48,2346,921,27.29,49.91,19.6,20,10,20,24,12,26,T,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.98999023,1,1,NA,0,0,O,7,S,U,2,M,6,,C,A,0,S,U,U,U,U,U,N,1471,1000276,,
39.5925,320.75,35,0,6.25,1.5625,1.5625,0,0,10.25,-2.0025,0.666666667,0,3.666666667,0,31.66666667,0,135.6666667,0,11.33333333,0,100,0,1.333333333,3.333333333,2.46,6.666666667,0,221.7933333,0,28.38,15.66666667,8.426666667,1,4.403333333,71,0,145.45,0,40,0,104.72,0,4.333333333,135.6666667,100,0,0,1,48,2,2,N,A,N,3328,8769,1934.78,1821.74,8479,3187,40.48,188.42,70.82,317,110,40,316,100,38,C,MIDWEST AREA,N,R,9.989997864,2,2,NA,0,0,O,14,S,M,3,M,9,2,C,A,0,Z,U,U,U,U,U,Y,881,1000277,,
78.6375,434.5,69.99,0.2475,71,28.4,28.4,0,0,-254.5,-28.6475,9.666666667,0,0,0,26.66666667,0,135.6666667,0.333333333,70.66666667,0,99.66666667,0.333333333,0,0,0,39.33333333,0,292.7966667,0.01,203.9566667,26,28.48333333,7,27.17,97.33333333,0,287.5733333,0,50.33333333,0.333333333,209.18,0.01,9.666666667,136,100,0,0,1,54,1,1,U,A,N,16315,52035,4281,4213.43,51195,15996,81.03,984.52,307.62,519,121,88,637,136,84,S,GREAT LAKES AREA,Y,N,149.9899902,9,9,WCMB,0,0,O,4,S,M,5,M,4,2,C,A,0,I,U,U,U,U,U,Y,86,1000278,,
316.4725,3148,75,17.5725,1306.25,130.625,130.625,0,0,997,14.3375,17.33333333,0,25,0,89,0,575.3333333,0,188.3333333,0,449.6666667,0,5.333333333,12.33333333,8.456666667,72.66666667,0,1443.906667,0,789.3366667,77,95.01,14,43.18666667,471.6666667,0,1698.053333,0,149,0,535.19,0,42.33333333,575.3333333,449.6666667,0,37.66666667,1,50,2,2,N,A,N,32467,107484.8333,8658.3,8516.09,106832.83,32245,224.11,2811.39,848.55,2816,829,312,3093,932,285,C,DALLAS AREA,Y,N,129.9899902,2,2,WCMB,1,0,O,8,S,M,2,M,6,1,I,A,0,N,U,U,Y,U,U,N,631,1000279,,
30.27,325.75,30,0,0,0,0,0,0,-153.75,-0.27,4.333333333,0,0.666666667,0,9.666666667,0,87.66666667,0,97.33333333,0,76,0,0,0,0,49,0,67.86,0,152.4533333,21.66666667,12.44333333,23.66666667,35.66333333,79,0,112.5033333,0,91.33333333,0,107.81,0,5,87.66666667,76,0,0,1,48,1,1,Y,A,N,7974,12701,1775.28,1755.53,12691,7966,38.16,275.89,173.17,377,243,31,369,241,35,S,DALLAS AREA,N,N,29.98999023,3,2,WC,1,0,O,6,S,M,5,M,4,1,,A,1,O,U,U,U,U,U,Y,566,1000280,,
29.99,14.5,29.99,0,0,0,0,0,0,-14.5,0,0,0,0,0,0.333333333,0,9.666666667,0,1.666666667,0,9.333333333,0,0,0,0,0.666666667,0,12.05666667,0,1.866666667,0.666666667,1.12,0,0,5.666666667,0,9.313333333,0,5.333333333,0,4.61,0,0,9.666666667,9.333333333,0,0,1,50,1,1,N,A,N,1713,3962,1700.46,1676.96,3864,1680,34.22,78.86,34.29,19,10,30,21,6,31,,MIDWEST AREA,N,N,29.98999023,1,1,NA,0,0,O,2,M,S,3,M,5,1,C,I,0,G,U,U,U,U,U,Y,1531,1000281,,
59.2625,1175.25,52.0375,0,45.25,4.525,4.525,0,0,-1173.25,-29.2725,5.666666667,0,2.666666667,0,152.3333333,0,668,0,178.6666667,0,508.3333333,0,1.666666667,10,9.066666667,70.66666667,0,687.88,0,498.6933333,94.33333333,37.87,11,17.27666667,488,0,667.0066667,0,198,0,519.57,0,8.333333333,668,508.3333333,0,14.66666667,1,54,1,1,Y,B,N,36144,76125,4948.25,4671.75,76125,36144,88.15,1436.32,681.96,1566,758,69,1724,766,87,C,DALLAS AREA,N,N,129.9899902,5,5,WCMB,0,0,O,2,S,B,1,M,9,,C,A,0,N,U,U,U,U,U,Y,224,1000282,,
33.5325,204,29.99,0.7425,1.75,0.7,0.7,0,0,39,2.6775,0.666666667,0,0,0,4.666666667,0,61.33333333,0,11.66666667,0,56,0,0,0,0,4.666666667,0,90,0,31.83666667,8,4.48,1.333333333,1.303333333,51.33333333,0,94.37333333,0,16.33333333,0,27.46333333,0,0.666666667,61.33333333,56,0,0,1,54,2,2,U,B,N,12490,33463.06667,4454.76,4184.79,33391.07,12453,80.48,642.14,239.48,191,80,32,217,84,35,R,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,7,5,WCMB,1,0,O,1,S,M,3,M,7,1,C,A,0,D,U,U,U,U,U,Y,18,1000283,,
112.555,1107.25,83,16.5825,0,0,0,0,0,-1107.25,-26.305,2.666666667,0,14,0,52.66666667,0,419.6666667,0,195,0,351.3333333,0,0,0,0,114.3333333,0,356.7466667,0,294.4066667,78,45.26666667,17.66666667,27.21666667,367,0,419.2766667,0,178.3333333,0,231.8733333,0,16.66666667,419.6666667,351.3333333,0,8.666666667,1,50,1,1,Y,K,N,48680,96269.56667,6235.64,6076.86,95309.57,48210,124.02,1945.09,983.88,1476,838,121,1498,885,122,,CENTRAL/SOUTH TEXAS AREA,Y,R,99.98999023,8,5,WCMB,,,,,,,,,,,,,,,,,,,,,96,1000284,,
81.735,678.25,75,0.495,0,0,0,0,0,179.75,-0.495,25.66666667,0,3.666666667,0,17.33333333,0,85.66666667,0,21,0,49.66666667,0,0,0,0,5.333333333,0,93.31,0,20.25666667,7,9.543333333,0.666666667,1.266666667,53,0,101.54,0,5.666666667,0,12.02666667,0,29.33333333,85.66666667,49.66666667,0,1,1,50,1,1,U,A,N,18270,45755.03333,4212.09,4059.66,45097.03,18005,86.38,959.51,383.09,618,270,82,831,346,86,S,SOUTHWEST AREA,Y,N,149.9899902,7,5,WCMB,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,62,1000285,,
32.78,44,32.49,0,0,0,0,0,0,-33,-0.29,0,0,0.333333333,0,1,0,11.66666667,0,8.333333333,0,10.33333333,0,0,0,0,6,0,22.18,0,7.276666667,2.666666667,3.303333333,1.333333333,1.05,14.66666667,0,26.41333333,0,4,0,3.043333333,0,0.333333333,11.66666667,10.33333333,0,0,1,48,2,2,N,A,N,1708,3488,2237.41,2099.51,3433,1686,47.72,78.02,38.32,55,26,33,73,36,33,S,DALLAS AREA,N,N,29.98999023,4,2,NA,1,0,O,5,S,U,3,M,8,1,C,A,0,O,U,U,U,U,U,Y,953,1000286,,
126.97,914.75,105.07,1.98,80,28,26.25,1.75,0.32,-411.75,-27.74,2.333333333,0.333333333,7.333333333,0,22,1,191.6666667,7.333333333,22,4.333333333,160,6,2.333333333,39,37.53666667,8.666666667,0,500.3433333,115.25,69.33666667,61.33333333,150.3266667,16.33333333,52.57,128.3333333,3.333333333,354.82,31.42333333,53.66666667,2.666666667,214.86,83.82666667,10,199,166,0,2.333333333,1,48,2,2,Y,B,N,13335,47478.37667,4333.4,4255.9,47478.38,13335,90.55,1010.18,283.72,1052,269,136,975,261,113,S,DALLAS AREA,Y,R,99.98999023,5,4,WCMB,0,0,O,3,M,U,2,M,5,2,C,,0,N,U,U,U,U,U,Y,226,1000287,,
20.125,11.5,20,0,0,0,0,0,0,5.5,3.375,0,0,0,0,0,0,2.666666667,0,1.333333333,0,2.666666667,0,0,0,0,0.666666667,0,1.666666667,0,2.986666667,0.333333333,0.173333333,0,0,0.666666667,0,0.973333333,0,3.333333333,0,3.68,0,0,2.666666667,2.666666667,0,0,0,54,1,1,Y,A,N,1144,2197,1305.26,1284.59,2197,1144,24.24,41.45,21.58,10,5,19,16,7,20,T,OHIO AREA,N,N,29.98999023,1,1,NA,0,0,O,6,S,M,4,M,6,2,I,A,0,S,Y,U,U,U,U,Y,1638,1000288,,
49.99,772.25,59.99,0,0,0,0,0,0,-512.25,0,3,0,1.666666667,0,27.33333333,0,107.6666667,0,34.66666667,0,77,0,0,0,0,8.333333333,0,284.51,0,358.36,8.333333333,5.68,1,3.6,79.66666667,0,281.54,0,30.66666667,0,361.33,0,4.666666667,107.6666667,77,0,1,0,52,1,1,N,C,N,11604,32802.11333,3817.33,3732.33,32726.11,11570,73.18,641.69,226.86,943,143,50,614,105,50,R,DALLAS AREA,Y,R,9.989997864,5,4,NA,0,0,,3,S,B,1,M,4,,A,A,0,N,U,U,U,U,U,N,547,1000289,,
30.7325,40.75,29.99,0.7425,0,0,0,0,0,-21.75,0.2475,1.666666667,0,0.333333333,0,2,0,13.33333333,0,0.666666667,0,9.333333333,0,0,0,0,0.666666667,0,18.59666667,0,0.133333333,0.333333333,0.643333333,0,0,8,0,15.62666667,0,1.666666667,0,3.103333333,0,2,13.33333333,9.333333333,0,0,1,50,1,1,Y,A,N,1350,3795.186667,1473.06,1429.06,3734.19,1326,29.77,77.8,27.63,48,15,31,52,16,31,U,NORTHWEST/ROCKY MOUNTAIN AREA,N,R,9.989997864,2,2,NA,0,0,O,15,S,M,2,M,9,2,I,A,0,N,U,U,Y,U,U,Y,647,1000290,,
56.24,229,50,0,0,0,0,0,0,-93,0,0.333333333,0,0,0,5,0,42.66666667,0,18.33333333,0,37.33333333,0,0,0,0,8,0,64.38333333,0,50.54666667,6,2.73,0,0,44.33333333,0,91.62,0,11.33333333,0,23.30666667,0,0.333333333,42.66666667,37.33333333,0,0,1,54,1,1,Y,A,N,8526,21610.15333,3603.77,3483.47,21246.15,8371,65.73,400.87,157.94,260,105,56,225,94,56,C,DALLAS AREA,N,R,9.989997864,2,2,NA,1,0,O,7,S,U,3,M,5,2,C,A,0,N,Y,U,U,U,U,Y,1144,1000291,,
75,796.5,75,0,0,0,0,0,0,28.5,0,8.333333333,0,0.333333333,0,54.33333333,0,293,0,122.6666667,0,232,0,0,0,0,63.66666667,0,275.7266667,0,207.58,11.33333333,8.216666667,3.333333333,3.606666667,330.3333333,0,442.5533333,0,18,0,40.75333333,0,8.666666667,293,232,0,1.666666667,1,52,1,1,Y,C,N,23549,34938,3150.42,3019.77,34110,22907,75.49,852.75,572.68,787,477,75,721,433,75,C,SOUTHWEST AREA,Y,N,29.98999023,5,4,NA,1,0,O,6,S,U,3,M,1,2,G,A,0,N,U,U,U,U,U,Y,694,1000292,,
83.495,1129.5,75,0,30.25,7.5625,7.5625,0,0.2575,90.5,10.005,3,0,2,0,18,0,235.3333333,0,124,0,214,0,2,2.333333333,1.12,41.33333333,0,450.03,0,430.4,52.66666667,61.49,23.33333333,52.74333333,268.6666667,0,705.0633333,0,67.33333333,0,175.3666667,0,5,235.3333333,214,0,7,0,48,1,1,U,A,N,17545,44559.03667,4561.23,4232.78,43939.04,17326,92.02,955.2,376.65,1099,430,80,975,374,79,T,OHIO AREA,Y,N,149.9899902,4,4,WCMB,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,284,1000293,,
29.99,46.5,29.99,0,0,0,0,0,0,20.5,0,0,0,0.333333333,0,7.666666667,0,19.66666667,0,1.333333333,0,11.66666667,0,3.666666667,4,2.356666667,0.666666667,0,33.04666667,0,1.433333333,0,0,0,0,7.666666667,0,21.43333333,0,4.666666667,0,13.04666667,0,0.333333333,19.66666667,11.66666667,0,0,1,52,1,1,N,A,N,575,1655,1131.33,1101.32,1481,480,21.59,29.04,9.41,40,8,30,33,9,30,S,SOUTHWEST AREA,N,N,29.98999023,2,1,NA,0,0,O,11,S,S,3,M,6,3,I,A,0,U,U,U,U,U,U,Y,1441,1000294,,
53.69,477.75,59.99,0,0,0,0,0,0,32.25,-0.45,5.333333333,0,2.333333333,0,17.66666667,0,165.6666667,0,54.66666667,0,142.3333333,0,0,0,0,23.66666667,0,234.9133333,0,87.18333333,40.33333333,38.69666667,28.33333333,41.17,171.3333333,0,280.84,0,21.33333333,0,41.25666667,0,7.666666667,165.6666667,142.3333333,0,1,0,48,3,3,U,A,N,9831,22328.02,4413.02,4314.35,22020.02,9698,93.79,478.7,210.83,467,201,54,650,271,77,T,MIDWEST AREA,Y,R,79.98999023,7,5,WCMB,0,0,O,7,S,M,3,M,9,,C,A,0,N,U,U,U,U,U,Y,438,1000295,,
76.465,1262,75,0,0.75,0.2925,0,0.2925,0,-65,-0.295,5.333333333,0,7,0,131.6666667,0.333333333,456.3333333,0.666666667,158.3333333,0,313.3333333,0.333333333,1,8.666666667,8.05,65,0.666666667,464.13,0.106666667,366.5133333,67,38.42,32.66666667,51.89333333,207,0,328.4133333,0,263.6666667,0.333333333,502.2333333,0.106666667,12.33333333,457,313.6666667,0,9,0,48,1,1,Y,B,N,21566,60025,4231.28,4125.3,59869,21507,87.77,1273.81,457.6,1284,629,76,1178,573,78,T,CENTRAL/SOUTH TEXAS AREA,Y,R,129.9899902,8,8,WCMB,1,0,O,15,S,M,5,M,6,2,I,B,0,H,U,U,U,U,U,Y,25,1000296,,
54.5125,492.75,50,0.495,4.75,1.78,0.025,1.755,0,132.25,1.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,3,3,U,A,N,6122,10494,2818.93,2543.73,10454,6095,51.91,213.35,124.39,449,239,54,453,249,53,C,CENTRAL/SOUTH TEXAS AREA,Y,R,129.9899902,6,5,WCMB,0,0,O,4,S,A,3,M,9,,,A,0,N,U,U,Y,Y,U,Y,223,1000297,,
10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1,1,N,A,N,3641,11405.15,3048.34,3012.57,11405.15,3641,56.84,215.19,68.7,0,0,10,13,5,12,C,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.98999023,1,1,NA,0,0,O,10,,A,2,M,3,,I,,0,N,U,U,U,U,U,Y,1636,1000298,,
85.315,194.5,75,2.2275,0,0,0,0,0,-51.5,-5.935,0.333333333,0,1,0,13,0,32,0,11.33333333,0,17.66666667,0,0,0,0,7.666666667,0,29.24666667,0,14.32,0.333333333,0.756666667,0,0,23.66666667,0,42.76,0,2,0,0.806666667,0,1.333333333,32,17.66666667,0,0,1,54,1,1,Y,C,N,60976,112961.1167,8772.57,8602.79,111960.12,60472,165.44,2153.08,1162.92,212,77,87,251,105,84,R,SOUTHWEST AREA,N,N,29.98999023,2,2,WC,0,0,O,6,S,M,2,M,8,2,C,A,0,N,U,U,U,U,U,Y,1120,1000299,,
161.8825,2746.25,75,3.96,532,53.2,53.2,0,0.16,-359.25,-47.2825,5,0,10,0,38.33333333,0,360.6666667,0,529,0,311,0,0,0,0,233.3333333,0,666.0966667,0,1365.27,27.33333333,32.00333333,32.33333333,84.03,683,0,1674.28,0,153.3333333,0,357.0933333,0,15,360.6666667,311,0,40.33333333,0,48,1,1,N,AA,N,34323,83578.12,5637.34,5329.89,83361.12,34213,115.87,1812.2,743.76,2866,1225,178,2975,1224,202,S,HOUSTON AREA,T,N,99.98999023,4,4,WCMB,0,0,,4,M,B,1,M,5,,,B,0,Z,U,U,U,U,U,N,241,1000300,,
159.04,2542.5,75,14.85,458.25,45.825,45.825,0,9.56,-225.5,-19.36,34.33333333,0,3,0,178,0,926.6666667,0,514.3333333,0,725.6666667,0,0.333333333,3,2.773333333,257.6666667,0,920.44,0,765.2966667,285.3333333,385.75,129.6666667,257.12,1022.666667,0,1476.833333,0,159.3333333,0,208.9133333,0,37.33333333,926.6666667,725.6666667,0,50,1,48,5,4,N,A,N,54269,92628.16667,5166.97,5076.97,92489.17,54179,108.02,1967.85,1152.74,2618,1508,166,2656,1527,166,U,SOUTHWEST AREA,Y,N,29.98999023,8,6,WC,1,0,O,11,S,M,6,M,4,2,,A,0,N,U,U,U,U,Y,Y,263,1000301,,
92.3,1621.75,75,0,0,0,0,0,0.195,-354.75,4.7,8.333333333,0,0,0,72.66666667,0,355,0,231,0,276,0,0.333333333,2,1.826666667,134,0.666666667,738.62,0,566.9866667,75,141.2866667,43,104.96,307,0,876.4266667,0,125.3333333,0,429.1766667,0,8.333333333,355,276,0,0.333333333,0,48,1,1,N,A,N,26835,81144.07,4434.66,4402.23,80644.07,26704,93.66,1715.83,568.17,1740,586,91,1574,528,100,C,SOUTHWEST AREA,Y,N,129.9899902,6,5,WCMB,0,0,O,0,M,B,1,M,6,,C,B,0,N,U,U,U,U,U,Y,206,1000302,,
