,TREND
2560228,18.69508409816919
2560229,18.695199507239195
2560230,18.6953149163092
2560231,18.695430325379206
2560232,18.69554573444921
2560233,18.695661143519217
2560234,18.695776552589223
2560235,18.69589196165923
2560236,18.696007370729234
2560237,18.696122779799243
2560238,18.69623818886925
2560239,18.696353597939254
2560240,18.69646900700926
2560241,18.696584416079265
2560242,18.69669982514927
2560243,18.696815234219276
2560244,18.69693064328928
2560245,18.697046052359287
2560246,18.697161461429292
2560247,18.697276870499298
2560248,18.697392279569307
2560249,18.697507688639313
2560250,18.697623097709318
2560251,18.697738506779324
2560252,18.69785391584933
2560253,18.697969324919335
2560254,18.69808473398934
2560255,18.698200143059346
2560256,18.69831555212935
2560257,18.698430961199357
2560258,18.698546370269362
2560259,18.698661779339368
2560260,18.698777188409377
2560261,18.698892597479382
2560262,18.699008006549388
2560263,18.699123415619393
2560264,18.6992388246894
2560265,18.699354233759404
2560266,18.69946964282941
2560267,18.699585051899415
2560268,18.69970046096942
2560269,18.699815870039426
2560270,18.699931279109432
2560271,18.70004668817944
2560272,18.700162097249446
2560273,18.700277506319452
2560274,18.700392915389457
2560275,18.700508324459463
2560276,18.70062373352947
2560277,18.700739142599474
2560278,18.70085455166948
2560279,18.700969960739485
2560280,18.70108536980949
2560281,18.701200778879496
2560282,18.701316187949505
2560283,18.70143159701951
2560284,18.701547006089516
2560285,18.70166241515952
2560286,18.701777824229527
2560287,18.701893233299533
2560288,18.702008642369538
2560289,18.702124051439544
2560290,18.70223946050955
2560291,18.702354869579555
2560292,18.70247027864956
2560293,18.70258568771957
2560294,18.702701096789575
2560295,18.70281650585958
2560296,18.702931914929586
2560297,18.70304732399959
2560298,18.703162733069597
2560299,18.703278142139602
2560300,18.703393551209608
2560301,18.703508960279613
2560302,18.70362436934962
2560303,18.703739778419624
2560304,18.70385518748963
2560305,18.70397059655964
2560306,18.704086005629645
2560307,18.70420141469965
2560308,18.704316823769656
2560309,18.70443223283966
2560310,18.704547641909667
2560311,18.704663050979672
2560312,18.704778460049678
2560313,18.704893869119683
2560314,18.70500927818969
2560315,18.705124687259694
2560316,18.705240096329703
2560317,18.70535550539971
2560318,18.705470914469714
2560319,18.70558632353972
2560320,18.705701732609725
2560321,18.70581714167973
2560322,18.705932550749736
2560323,18.706047959819742
2560324,18.706163368889747
2560325,18.706278777959753
2560326,18.70639418702976
2560327,18.706509596099767
2560328,18.706625005169773
2560329,18.70674041423978
2560330,18.706855823309784
2560331,18.70697123237979
2560332,18.707086641449795
2560333,18.7072020505198
2560334,18.707317459589806
2560335,18.70743286865981
2560336,18.707548277729817
2560337,18.707663686799823
2560338,18.70777909586983
2560339,18.707894504939837
2560340,18.708009914009843
2560341,18.708125323079848
2560342,18.708240732149854
2560343,18.70835614121986
2560344,18.708471550289865
2560345,18.70858695935987
2560346,18.708702368429876
2560347,18.70881777749988
2560348,18.708933186569887
2560349,18.709048595639892
2560350,18.7091640047099
2560351,18.709279413779907
2560352,18.709394822849912
2560353,18.709510231919918
2560354,18.709625640989923
2560355,18.70974105005993
2560356,18.709856459129934
2560357,18.70997186819994
2560358,18.710087277269945
2560359,18.71020268633995
2560360,18.710318095409956
2560361,18.710433504479965
2560362,18.71054891354997
2560363,18.710664322619976
2560364,18.710779731689982
2560365,18.710895140759987
2560366,18.711010549829993
2560367,18.7111259589
2560368,18.711241367970004
2560369,18.71135677704001
2560370,18.711472186110015
2560371,18.71158759518002
2560372,18.71170300425003
2560373,18.711818413320035
2560374,18.71193382239004
2560375,18.712049231460046
2560376,18.71216464053005
2560377,18.712280049600057
2560378,18.712395458670063
2560379,18.712510867740068
2560380,18.712626276810074
2560381,18.71274168588008
2560382,18.712857094950085
2560383,18.712972504020094
2560384,18.7130879130901
2560385,18.713203322160105
2560386,18.71331873123011
2560387,18.713434140300116
2560388,18.71354954937012
2560389,18.713664958440127
2560390,18.713780367510132
2560391,18.713895776580138
2560392,18.714011185650143
2560393,18.71412659472015
2560394,18.714242003790154
2560395,18.714357412860164
2560396,18.71447282193017
2560397,18.714588231000175
2560398,18.71470364007018
2560399,18.714819049140186
2560400,18.71493445821019
2560401,18.715049867280197
2560402,18.715165276350202
2560403,18.715280685420208
2560404,18.715396094490213
2560405,18.71551150356022
2560406,18.715626912630228
2560407,18.715742321700233
2560408,18.71585773077024
2560409,18.715973139840244
2560410,18.71608854891025
2560411,18.716203957980255
2560412,18.71631936705026
2560413,18.716434776120266
2560414,18.716550185190272
2560415,18.716665594260277
2560416,18.716781003330283
2560417,18.716896412400292
2560418,18.717011821470297
2560419,18.717127230540303
2560420,18.71724263961031
2560421,18.717358048680314
2560422,18.71747345775032
2560423,18.717588866820325
2560424,18.71770427589033
2560425,18.717819684960336
2560426,18.71793509403034
2560427,18.718050503100347
2560428,18.718165912170356
2560429,18.71828132124036
2560430,18.718396730310367
2560431,18.718512139380373
2560432,18.718627548450378
2560433,18.718742957520384
2560434,18.71885836659039
2560435,18.718973775660395
2560436,18.7190891847304
2560437,18.719204593800406
2560438,18.71932000287041
2560439,18.719435411940417
2560440,18.719550821010426
2560441,18.71966623008043
2560442,18.719781639150437
2560443,18.719897048220442
2560444,18.720012457290448
2560445,18.720127866360453
2560446,18.72024327543046
2560447,18.720358684500464
2560448,18.72047409357047
2560449,18.720589502640475
2560450,18.72070491171048
2560451,18.72082032078049
2560452,18.720935729850495
2560453,18.7210511389205
2560454,18.721166547990507
2560455,18.721281957060512
2560456,18.721397366130518
2560457,18.721512775200523
2560458,18.72162818427053
2560459,18.721743593340534
2560460,18.72185900241054
2560461,18.721974411480545
2560462,18.722089820550554
2560463,18.72220522962056
2560464,18.722320638690565
2560465,18.72243604776057
2560466,18.722551456830576
2560467,18.72266686590058
2560468,18.722782274970587
2560469,18.722897684040593
2560470,18.7230130931106
2560471,18.723128502180604
2560472,18.72324391125061
2560473,18.72335932032062
2560474,18.723474729390624
2560475,18.72359013846063
2560476,18.723705547530635
2560477,18.72382095660064
2560478,18.723936365670646
2560479,18.72405177474065
2560480,18.724167183810657
2560481,18.724282592880662
2560482,18.724398001950668
2560483,18.724513411020673
2560484,18.72462882009068
2560485,18.724744229160688
2560486,18.724859638230694
2560487,18.7249750473007
2560488,18.725090456370705
2560489,18.72520586544071
2560490,18.725321274510716
2560491,18.72543668358072
2560492,18.725552092650727
2560493,18.725667501720732
2560494,18.725782910790738
2560495,18.725898319860743
2560496,18.726013728930752
2560497,18.726129138000758
2560498,18.726244547070763
2560499,18.72635995614077
2560500,18.726475365210774
2560501,18.72659077428078
2560502,18.726706183350785
2560503,18.72682159242079
2560504,18.726937001490796
2560505,18.727052410560802
2560506,18.727167819630807
2560507,18.727283228700816
2560508,18.727398637770822
2560509,18.727514046840827
2560510,18.727629455910833
2560511,18.72774486498084
2560512,18.727860274050844
2560513,18.72797568312085
2560514,18.728091092190855
2560515,18.72820650126086
2560516,18.728321910330866
2560517,18.72843731940087
2560518,18.72855272847088
2560519,18.728668137540886
2560520,18.72878354661089
2560521,18.728898955680897
2560522,18.729014364750903
2560523,18.729129773820908
2560524,18.729245182890914
2560525,18.72936059196092
2560526,18.729476001030925
2560527,18.72959141010093
2560528,18.729706819170936
2560529,18.72982222824094
2560530,18.72993763731095
2560531,18.730053046380956
2560532,18.73016845545096
2560533,18.730283864520967
2560534,18.730399273590972
2560535,18.730514682660978
2560536,18.730630091730983
2560537,18.73074550080099
2560538,18.730860909870994
2560539,18.730976318941
2560540,18.731091728011005
2560541,18.731207137081014
2560542,18.73132254615102
2560543,18.731437955221026
2560544,18.73155336429103
2560545,18.731668773361037
2560546,18.731784182431042
2560547,18.731899591501048
2560548,18.732015000571053
2560549,18.73213040964106
2560550,18.732245818711064
2560551,18.73236122778107
2560552,18.73247663685108
2560553,18.732592045921084
2560554,18.73270745499109
2560555,18.732822864061095
2560556,18.7329382731311
2560557,18.733053682201106
2560558,18.73316909127111
2560559,18.733284500341117
2560560,18.733399909411123
2560561,18.73351531848113
2560562,18.733630727551134
2560563,18.733746136621143
2560564,18.73386154569115
2560565,18.733976954761154
2560566,18.73409236383116
2560567,18.734207772901165
2560568,18.73432318197117
2560569,18.734438591041176
2560570,18.73455400011118
2560571,18.734669409181187
2560572,18.734784818251192
2560573,18.734900227321198
2560574,18.735015636391203
2560575,18.735131045461213
2560576,18.735246454531218
2560577,18.735361863601224
2560578,18.73547727267123
2560579,18.735592681741235
2560580,18.73570809081124
2560581,18.735823499881246
2560582,18.73593890895125
2560583,18.736054318021257
2560584,18.736169727091262
2560585,18.736285136161268
2560586,18.736400545231277
2560587,18.736515954301282
2560588,18.736631363371288
2560589,18.736746772441293
2560590,18.7368621815113
2560591,18.736977590581304
2560592,18.73709299965131
2560593,18.737208408721315
2560594,18.73732381779132
2560595,18.737439226861326
2560596,18.737554635931332
2560597,18.73767004500134
2560598,18.737785454071346
2560599,18.737900863141352
2560600,18.738016272211357
2560601,18.738131681281363
2560602,18.73824709035137
2560603,18.738362499421374
2560604,18.73847790849138
2560605,18.738593317561385
2560606,18.73870872663139
2560607,18.738824135701396
2560608,18.738939544771405
2560609,18.73905495384141
2560610,18.739170362911416
2560611,18.73928577198142
2560612,18.739401181051427
2560613,18.739516590121433
2560614,18.739631999191438
2560615,18.739747408261444
2560616,18.73986281733145
2560617,18.739978226401455
2560618,18.74009363547146
2560619,18.740209044541466
2560620,18.740324453611475
2560621,18.74043986268148
2560622,18.740555271751486
2560623,18.74067068082149
2560624,18.740786089891497
2560625,18.740901498961502
2560626,18.741016908031508
2560627,18.741132317101513
2560628,18.74124772617152
2560629,18.741363135241524
2560630,18.74147854431153
2560631,18.74159395338154
2560632,18.741709362451545
2560633,18.74182477152155
2560634,18.741940180591556
2560635,18.74205558966156
2560636,18.742170998731567
2560637,18.742286407801572
2560638,18.742401816871578
2560639,18.742517225941583
2560640,18.74263263501159
2560641,18.742748044081594
2560642,18.742863453151603
2560643,18.74297886222161
2560644,18.743094271291614
2560645,18.74320968036162
2560646,18.743325089431625
2560647,18.74344049850163
2560648,18.743555907571636
2560649,18.74367131664164
2560650,18.743786725711647
2560651,18.743902134781653
2560652,18.74401754385166
2560653,18.744132952921667
2560654,18.744248361991673
2560655,18.74436377106168
2560656,18.744479180131684
2560657,18.74459458920169
2560658,18.744709998271695
2560659,18.7448254073417
2560660,18.744940816411706
2560661,18.74505622548171
2560662,18.745171634551717
2560663,18.745287043621722
2560664,18.745402452691728
2560665,18.745517861761737
2560666,18.745633270831743
2560667,18.745748679901748
2560668,18.745864088971754
2560669,18.74597949804176
2560670,18.746094907111765
2560671,18.74621031618177
2560672,18.746325725251776
2560673,18.74644113432178
2560674,18.746556543391787
2560675,18.746671952461792
2560676,18.7467873615318
2560677,18.746902770601807
2560678,18.747018179671812
2560679,18.747133588741818
2560680,18.747248997811823
2560681,18.74736440688183
2560682,18.747479815951834
2560683,18.74759522502184
2560684,18.747710634091845
2560685,18.74782604316185
2560686,18.747941452231856
2560687,18.748056861301865
2560688,18.74817227037187
2560689,18.748287679441876
2560690,18.748403088511882
2560691,18.748518497581887
2560692,18.748633906651893
2560693,18.7487493157219
2560694,18.748864724791904
2560695,18.74898013386191
2560696,18.749095542931915
2560697,18.74921095200192
2560698,18.74932636107193
2560699,18.749441770141935
2560700,18.74955717921194
2560701,18.749672588281946
2560702,18.74978799735195
2560703,18.749903406421957
2560704,18.750018815491963
2560705,18.750134224561968
2560706,18.750249633631974
2560707,18.75036504270198
2560708,18.750480451771985
2560709,18.75059586084199
2560710,18.750711269912
2560711,18.750826678982005
2560712,18.75094208805201
2560713,18.751057497122016
2560714,18.75117290619202
2560715,18.751288315262027
2560716,18.751403724332032
2560717,18.751519133402038
2560718,18.751634542472043
2560719,18.75174995154205
2560720,18.751865360612054
2560721,18.751980769682064
2560722,18.75209617875207
2560723,18.752211587822075
2560724,18.75232699689208
2560725,18.752442405962086
2560726,18.75255781503209
2560727,18.752673224102097
2560728,18.752788633172102
2560729,18.752904042242108
2560730,18.753019451312113
2560731,18.75313486038212
2560732,18.753250269452128
2560733,18.753365678522133
2560734,18.75348108759214
2560735,18.753596496662144
2560736,18.75371190573215
2560737,18.753827314802155
2560738,18.75394272387216
2560739,18.754058132942166
2560740,18.754173542012172
2560741,18.754288951082177
2560742,18.754404360152183
2560743,18.754519769222192
2560744,18.754635178292197
2560745,18.754750587362203
2560746,18.75486599643221
2560747,18.754981405502214
2560748,18.75509681457222
2560749,18.755212223642225
2560750,18.75532763271223
2560751,18.755443041782236
2560752,18.75555845085224
2560753,18.755673859922247
