,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean
2952,29.99,0.2475,0.0,0.0
2953,44.99,0.0,52.75,18.4625
2954,29.99,0.0,0.0,0.0
2955,19.99,0.0,0.0,0.0
2956,75.0,0.7425,0.0,0.0
2957,50.0,0.2475,30.5,9.15
2958,59.99,0.0,177.75,71.1
2959,29.99,0.7425,155.5,46.65
2960,24.99,0.0,23.75,8.7875
2961,44.2625,1.2375,68.0,23.8
2962,50.0,0.2475,0.0,0.0
2963,29.99,0.0,0.0,0.0
2964,29.99,0.0,0.0,0.0
2965,57.49,0.495,0.0,0.0
2966,92.8225,2.7225,535.5,187.425
2967,50.0,0.0,0.0,0.0
2968,29.99,2.475,9.25,2.405
2969,29.99,0.0,0.0,0.0
2970,29.99,0.0,0.0,0.0
2971,29.99,0.99,10.5,4.725
2972,44.99,0.495,0.0,0.0
2973,81.4475,5.445,136.75,41.825
2974,30.0,0.0,0.0,0.0
2975,49.99,5.1975,0.0,0.0
2976,29.99,0.0,0.0,0.0
2977,51.74,0.0,0.0,0.0
2978,44.99,0.99,64.5,22.585
2979,75.0,1.2375,0.0,0.0
2980,84.99,0.0,0.0,0.0
2981,62.49,12.1275,403.5,161.4
2982,49.99,0.0,0.0,0.0
2983,29.99,0.0,2.5,0.75
2984,56.0375,0.2475,3.25,0.715
2985,50.0,0.0,0.0,0.0
2986,69.99,1.2375,0.0,0.0
2987,29.99,0.2475,0.0,0.0
2988,99.99,1.98,268.0,26.8725
2989,41.44,0.0,76.0,29.6
2990,31.2025,0.0,8.25,2.8875
2991,29.99,0.2475,9.75,3.4225
2992,29.99,0.0,0.0,0.0
2993,61.96,1.2375,2.5,0.7
2994,54.6675,0.0,0.0,0.0
2995,16.99,0.2475,0.5,0.195
2996,59.99,0.7425,18.25,5.475
2997,5.0,0.0,20.75,20.75
2998,29.99,0.0,0.0,0.0
2999,16.99,0.0,0.0,0.0
3000,29.99,0.0,0.0,0.0
3001,59.99,0.2475,101.0,30.3
3002,16.99,0.0,0.0,0.0
3003,29.99,0.0,19.5,4.485
3004,59.99,0.0,0.0,0.0
3005,49.99,1.7325,0.0,0.0
3006,84.99,5.6925,149.25,39.6225
3007,39.99,0.0,47.5,16.625
3008,69.99,0.99,0.0,0.0
3009,29.99,0.0,0.0,0.0
3010,29.99,0.2475,0.0,0.0
3011,169.1525,10.6425,289.75,43.4625
3012,29.99,0.2475,54.25,18.9875
3013,45.6775,0.0,17.5,5.25
3014,30.0,0.2475,0.0,0.0
3015,29.99,0.0,0.0,0.0
3016,44.99,0.0,37.75,15.0925
3017,27.33,0.0,0.0,0.0
3018,10.0,0.0,0.0,0.0
3019,30.0,0.0,0.0,0.0
3020,29.99,0.0,0.0,0.0
3021,29.99,0.0,0.0,0.0
3022,25.6525,0.99,0.0,0.0
3023,84.99,10.1475,10.0,2.5
3024,49.99,0.0,42.75,10.26
3025,29.99,0.99,196.0,49.035
3026,30.0,0.2475,0.0,0.0
3027,29.99,0.0,3.5,1.4
3028,49.99,2.2275,0.0,0.0
3029,49.99,0.0,30.75,9.225
3030,29.99,0.495,16.75,4.355
3031,84.99,0.2475,153.75,38.6125
3032,16.99,0.0,0.0,0.0
3033,85.0,1.485,0.0,0.0
3034,29.99,0.2475,46.5,12.09
3035,29.99,0.0,0.25,0.1125
3036,29.99,0.2475,0.0,0.0
3037,44.99,0.0,63.75,22.3125
3038,29.99,0.0,19.5,6.825
3039,94.99,1.7325,0.0,0.0
3040,10.0,0.0,0.0,0.0
3041,29.99,0.0,10.0,2.4
3042,10.0,0.0,0.25,0.0975
3043,16.99,0.0,0.0,0.0
3044,59.99,4.455,125.0,37.5
3045,29.99,0.7425,0.0,0.0
3046,33.7425,0.0,0.0,0.0
3047,29.99,0.0,0.0,0.0
3048,59.99,0.0,152.0,45.6
3049,29.99,0.7425,95.75,24.3675
3050,104.99,0.7425,0.0,0.0
3051,44.99,0.0,0.0,0.0
3052,59.99,0.2475,0.75,0.225
3053,15.0,0.0,0.0,0.0
3054,29.99,0.0,0.0,0.0
3055,59.99,3.465,306.0,91.8
3056,19.99,0.0,6.75,2.6325
3057,40.07,0.0,17.5,7.0
3058,59.99,1.485,89.25,35.7
3059,29.99,2.2275,3.0,0.84
3060,22.51,0.2475,0.0,0.0
3061,29.99,0.0,0.0,0.0
3062,29.99,0.0,0.0,0.0
3063,30.0,0.0,8.75,3.0625
3064,49.99,0.2475,17.25,4.5925
3065,29.99,0.0,0.0,0.0
3066,29.99,0.7425,66.25,18.55
3067,84.99,1.485,0.0,0.0
3068,29.99,0.0,2.0,0.8
3069,99.99,0.0,0.0,0.0
3070,5.0,0.0,0.0,0.0
3071,69.99,1.7325,191.25,76.5
3072,39.99,0.0,0.0,0.0
3073,31.99,0.2475,36.75,12.8625
3074,39.98,0.0,0.0,0.0
3075,29.99,0.0,0.0,0.0
3076,49.99,4.2075,17.25,5.175
3077,59.99,16.0875,11.0,3.3
3078,42.49,0.2475,0.0,0.0
3079,29.99,0.0,0.0,0.0
3080,29.99,0.7425,0.0,0.0
3081,74.99,2.2275,61.0,24.0225
3082,89.4475,2.2275,395.5,118.65
3083,34.98,0.0,0.0,0.0
3084,29.99,0.0,3.75,1.3125
3085,44.59,0.0,6.0,2.4
3086,29.99,0.0,0.0,0.0
3087,49.99,0.0,0.0,0.0
3088,16.99,0.0,14.75,4.425
3089,39.99,0.0,3.5,1.3975
3090,29.99,1.7325,48.5,21.825
3091,29.99,0.495,1.75,0.4375
3092,16.99,0.0,0.0,0.0
3093,49.99,0.0,0.0,0.0
3094,39.95,0.2475,15.25,6.1
3095,69.99,1.2375,88.75,22.1875
3096,29.99,0.2475,0.0,0.0
3097,29.99,0.0,0.0,0.0
3098,29.99,4.455,22.75,4.55
3099,61.965,0.0,13.0,3.9225
3100,29.99,0.0,0.0,0.0
3101,69.97,0.2475,0.0,0.0
3102,29.99,0.0,0.0,0.0
3103,29.99,0.2475,0.0,0.0
3104,44.99,0.0,0.75,0.2625
3105,32.49,0.2475,1.25,0.3125
3106,69.99,0.0,0.0,0.0
3107,29.99,3.465,28.5,8.55
3108,29.99,0.0,0.0,0.0
3109,29.99,0.0,0.0,0.0
3110,52.49,0.0,1.25,0.49
3111,50.0,0.0,0.0,0.0
3112,49.99,0.99,146.25,43.875
3113,76.66,2.2275,69.0,20.7
3114,24.99,0.0,4.0,1.48
3115,24.99,0.0,0.0,0.0
3116,39.91,0.495,0.0,0.0
3117,29.99,0.495,0.0,0.0
3118,29.99,0.2475,10.5,3.675
3119,29.99,0.2475,10.0,3.0
3120,32.5725,2.97,57.5,21.1125
3121,29.99,2.97,108.25,28.73
3122,39.99,0.495,0.0,0.0
3123,44.99,0.2475,33.5,11.725
3124,29.99,0.99,16.25,4.225
3125,29.99,1.98,0.0,0.0
3126,49.99,0.99,0.25,0.0975
3127,40.1825,3.465,38.25,15.3
3128,84.99,1.7325,70.25,17.5625
3129,59.99,0.2475,0.0,0.0
3130,42.49,0.99,0.0,0.0
3131,29.99,0.0,7.5,2.25
3132,16.99,0.0,0.0,0.0
3133,69.99,0.0,0.0,0.0
3134,49.99,0.2475,220.5,88.2
3135,77.6925,1.98,14.0,5.5925
3136,5.0,0.0,0.0,0.0
3137,16.99,0.0,0.0,0.0
3138,29.99,0.2475,14.25,3.42
3139,29.99,0.0,37.0,10.36
3140,69.99,2.2275,0.0,0.0
3141,115.0725,10.89,220.75,53.9625
3142,22.4925,0.0,0.0,0.0
3143,75.0,0.495,42.25,10.5625
3144,32.49,0.495,0.25,0.0975
3145,29.99,0.0,0.0,0.0
3146,94.99,4.455,0.0,0.0
3147,29.99,0.0,0.0,0.0
3148,111.6025,0.2475,58.25,19.8
3149,9.6375,0.0,9.25,3.6625
3150,94.99,4.7025,60.75,24.3
3151,44.99,0.0,18.5,7.3025
3152,59.99,0.99,0.0,0.0
3153,45.4725,0.0,0.0,0.0
3154,29.99,0.2475,0.0,0.0
3155,59.99,1.98,0.0,0.0
3156,49.99,0.99,0.0,0.0
3157,59.98,0.495,70.5,19.74
3158,50.0,0.0,50.0,15.0
3159,159.99,1.2375,22.25,3.3375
3160,29.99,0.0,0.0,0.0
3161,69.99,0.7425,0.0,0.0
3162,67.7425,0.495,0.25,0.0975
3163,29.99,0.2475,0.0,0.0
3164,49.99,0.2475,25.0,5.5
3165,57.49,4.2075,15.25,3.12
3166,59.99,0.495,0.0,0.0
3167,59.99,0.0,3.25,0.975
3168,79.49,13.1175,216.75,65.025
3169,94.99,0.0,0.0,0.0
3170,24.9075,0.0,3.5,0.98
3171,54.98,2.7225,321.75,80.6125
3172,59.99,0.0,98.5,29.55
3173,44.99,0.0,34.75,13.9
3174,30.0,1.2375,22.25,7.8075
3175,49.99,0.2475,0.0,0.0
3176,34.98,0.0,12.25,5.5125
3177,29.99,0.0,3.25,1.4625
3178,16.99,0.0,0.0,0.0
3179,44.99,0.2475,33.25,11.6375
3180,29.99,0.0,0.5,0.225
3181,30.0,0.0,0.0,0.0
3182,29.99,6.93,26.75,12.0375
3183,34.98,0.0,99.5,28.08
3184,45.0,1.2375,0.0,0.0
3185,59.99,0.99,0.0,0.0
3186,29.99,0.7425,135.25,37.9525
3187,29.99,0.0,0.0,0.0
3188,13.99,0.0,24.25,6.0625
3189,29.99,0.2475,0.0,0.0
3190,44.99,0.2475,0.0,0.0
3191,29.99,0.99,14.0,3.64
3192,75.0,0.2475,54.75,13.6875
3193,49.99,0.0,11.5,3.22
3194,29.99,0.2475,17.0,4.42
3195,44.99,0.0,0.0,0.0
3196,44.99,0.0,20.0,7.0
3197,85.0,1.7325,11.75,2.9375
3198,104.99,3.465,0.0,0.0
3199,29.99,0.0,0.0,0.0
3200,29.99,0.7425,152.25,53.2875
3201,49.99,0.99,190.25,57.0975
3202,29.99,6.93,0.0,0.0
3203,29.9075,0.0,0.0,0.0
3204,30.0,1.98,0.0,0.0
3205,41.2825,0.0,6.25,2.1975
3206,42.49,0.2475,0.0,0.0
3207,48.3675,0.495,0.0,0.0
3208,29.99,0.0,0.25,0.0975
3209,29.99,0.7425,0.0,0.0
3210,29.99,0.0,7.0,1.82
3211,29.99,0.7425,13.25,3.3125
3212,16.99,0.99,88.75,39.9375
3213,29.99,0.99,0.0,0.0
3214,29.99,0.0,0.0,0.0
3215,39.99,0.2475,0.0,0.0
3216,29.99,0.0,0.0,0.0
3217,16.99,0.0,0.0,0.0
3218,30.7225,0.495,149.75,59.9
3219,29.99,0.2475,0.0,0.0
3220,30.0,0.495,1.5,0.525
3221,29.99,4.2075,252.25,75.675
3222,42.49,0.495,86.0,21.5
3223,42.49,1.485,54.25,13.5625
3224,29.99,2.7225,0.0,0.0
3225,50.0,0.0,0.0,0.0
3226,26.9375,2.2275,75.25,18.8125
3227,70.0725,0.99,87.25,22.77
3228,59.99,0.0,5.75,1.725
3229,69.99,0.0,19.75,5.925
3230,16.99,0.0,0.5,0.225
3231,29.99,0.0,35.5,8.52
3232,84.99,0.495,28.5,7.125
3233,29.99,0.0,9.0,2.5475
3234,10.0,0.0,0.0,0.0
3235,10.0,0.0,0.0,0.0
3236,30.0,0.0,0.0,0.0
3237,29.99,0.0,76.0,19.76
3238,29.99,0.495,55.5,14.985
3239,32.99,0.495,41.0,12.3
3240,29.99,0.0,0.0,0.0
3241,16.99,0.0,0.0,0.0
3242,26.66,0.33,0.0,0.0
3243,49.99,0.0,0.0,0.0
3244,16.99,0.0,32.0,14.4
3245,16.99,0.0,0.0,0.0
3246,49.99,0.0,71.25,21.375
3247,159.99,15.0975,0.0,0.0
3248,16.99,0.2475,0.0,0.0
3249,84.99,3.7125,60.5,18.6725
3250,29.99,0.7425,0.0,0.0
3251,29.99,1.7325,0.0,0.0
3252,30.0,0.495,0.0,0.0
3253,84.99,0.99,171.25,42.8125
3254,16.99,0.0,0.0,0.0
3255,29.99,0.0,13.0,2.99
3256,29.99,0.0,35.75,12.5125
3257,29.99,0.7425,0.25,0.0875
3258,39.99,0.0,0.0,0.0
3259,59.99,0.0,0.0,0.0
3260,55.4175,1.485,54.5,15.9775
3261,16.99,0.0,0.0,0.0
3262,16.99,0.2475,0.0,0.0
3263,39.99,0.2475,87.5,35.0
3264,16.99,0.0,0.0,0.0
3265,29.99,0.0,60.0,18.36
3266,49.99,0.2475,0.0,0.0
3267,10.0,0.7425,16.0,4.8
3268,84.99,1.485,83.5,20.875
3269,64.99,0.0,5.5,2.145
3270,49.99,1.2375,25.0,6.5
3271,94.99,0.0,110.75,44.3
3272,39.99,0.495,0.25,0.0975
3273,31.28,0.0,21.25,6.375
3274,44.99,0.2475,0.0,0.0
3275,5.0,0.0,5.75,5.75
3276,29.99,0.7425,0.0,0.0
3277,16.99,0.0,7.5,3.375
3278,16.99,0.0,7.0,3.15
3279,44.99,0.0,148.0,59.2
3280,69.99,0.2475,0.0,0.0
3281,16.99,0.0,0.0,0.0
3282,49.99,0.2475,21.25,7.4375
3283,16.99,0.0,0.0,0.0
3284,44.99,0.0,7.5,2.625
3285,16.99,0.2475,0.0,0.0
3286,44.99,1.2375,0.0,0.0
3287,16.99,0.0,0.0,0.0
3288,35.99,0.0,0.0,0.0
3289,59.99,3.2175,119.25,35.7975
3290,39.98,2.7225,222.0,59.94
3291,16.99,0.0,0.0,0.0
3292,16.99,0.2475,42.5,19.125
3293,49.99,0.99,62.5,18.75
3294,29.99,0.0,51.75,23.2875
3295,50.0,0.0,19.75,5.925
3296,45.135,0.0,4.25,1.9125
3297,16.99,0.7425,0.0,0.0
3298,10.0,0.2475,1.5,0.45
3299,39.91,2.2275,28.25,11.3
3300,16.99,0.0,0.0,0.0
3301,16.99,0.0,0.0,0.0
3302,16.99,0.7425,0.0,0.0
3303,59.99,0.0,0.0,0.0
3304,44.84,0.0,0.0,0.0
3305,16.99,0.0,9.5,3.705
3306,16.99,0.2475,7.25,3.2625
3307,30.0,0.0,0.0,0.0
3308,16.99,0.0,0.0,0.0
3309,46.28,0.2475,85.0,29.76
3310,50.0,0.7425,0.0,0.0
3311,30.0,0.0,0.0,0.0
3312,16.99,0.7425,20.75,9.3375
3313,44.99,0.0,15.75,6.3
3314,16.99,0.0,131.0,58.95
3315,35.99,0.0,0.0,0.0
3316,16.99,0.0,0.0,0.0
3317,29.99,0.0,0.0,0.0
3318,49.99,1.98,0.0,0.0
3319,16.99,0.2475,0.0,0.0
3320,16.99,0.0,57.75,25.9875
3321,29.99,0.0,0.0,0.0
3322,30.0,0.0,43.25,15.1375
3323,16.99,0.2475,24.0,10.8
3324,16.99,0.0,5.25,2.3625
3325,30.0,0.99,5.75,2.0125
3326,30.0,0.0,76.5,26.775
3327,59.99,0.0,0.0,0.0
3328,29.99,0.0,0.0,0.0
3329,16.99,0.0,53.75,24.1875
3330,16.99,0.0,0.0,0.0
3331,23.595,0.495,150.25,67.6125
3332,16.99,0.0,0.0,0.0
3333,119.99,0.2475,0.0,0.0
3334,30.0,0.495,50.5,17.675
3335,39.99,0.7425,0.0,0.0
3336,35.99,3.465,41.25,12.375
3337,39.99,0.0,186.0,65.1
3338,19.99,0.0,0.0,0.0
3339,29.99,0.0,0.0,0.0
3340,16.99,0.2475,0.25,0.1125
3341,16.99,0.0,0.0,0.0
3342,29.99,0.0,10.5,2.625
3343,10.0,0.2475,0.0,0.0
3344,9.9425,0.7425,9.0,9.0
3345,16.99,0.2475,0.0,0.0
3346,16.99,0.0,2.25,1.0125
3347,16.99,0.0,0.0,0.0
3348,44.99,0.7425,1.25,0.4375
3349,29.99,0.0,3.25,0.715
3350,19.99333333,0.0,0.0,0.0
3351,49.99,0.0,112.25,44.9
3352,10.0,0.0,0.0,0.0
3353,16.99,0.2475,64.0,28.8
3354,30.0,0.0,15.0,5.25
3355,54.99,3.465,0.0,0.0
3356,16.99,0.495,0.0,0.0
3357,29.99,2.475,92.25,32.2875
3358,16.99,0.0,0.0,0.0
3359,49.99,3.2175,60.0,16.8
3360,16.99,0.2475,0.0,0.0
3361,29.99,0.0,0.0,0.0
3362,84.99,0.99,0.0,0.0
3363,10.0,0.2475,0.0,0.0
3364,50.0,1.98,0.0,0.0
3365,16.99,0.0,6.0,2.7
3366,34.99,8.91,80.25,32.1
3367,16.99,0.0,18.25,8.2125
3368,44.99,0.0,0.0,0.0
3369,30.0,0.0,0.0,0.0
3370,16.99,0.0,0.0,0.0
3371,114.99,2.7225,0.75,0.2925
3372,16.99,0.2475,4.0,1.8
3373,35.0725,0.2475,26.75,6.955
3374,29.99,0.0,0.0,0.0
3375,42.0875,0.0,43.25,15.1375
3376,30.0,0.99,60.25,24.1
3377,16.99,0.0,2.5,1.125
3378,44.99,0.0,0.0,0.0
3379,16.99,0.2475,0.0,0.0
3380,30.0,0.495,0.0,0.0
3381,49.99,0.0,0.0,0.0
3382,16.99,0.0,10.25,4.6125
3383,16.605,0.0,0.0,0.0
3384,49.99,4.95,77.0,30.8
3385,10.0,0.0,0.0,0.0
3386,16.99,0.0,0.0,0.0
3387,104.99,0.0,0.0,0.0
3388,94.99,6.6825,117.5,29.375
3389,94.99,0.99,7.5,2.925
3390,16.99,0.0,0.0,0.0
3391,29.99,0.0,8.5,2.975
3392,93.125,0.7425,19.25,4.8125
3393,65.16,1.7325,104.75,31.9375
3394,36.0175,0.2475,5.25,1.62
3395,16.99,0.0,0.0,0.0
3396,50.0,9.1575,0.0,0.0
3397,16.99,0.0,0.0,0.0
3398,35.0775,0.0,0.0,0.0
3399,16.99,0.0,0.0,0.0
3400,16.99,0.0,0.0,0.0
3401,30.0,0.0,12.5,4.385
3402,16.99,0.7425,2.0,0.9
3403,50.0,0.7425,501.5,125.375
3404,16.99,0.0,0.0,0.0
3405,35.99,2.475,0.0,0.0
3406,29.99,0.0,0.0,0.0
3407,20.0,0.2475,4.75,1.9
3408,40.1525,0.495,34.75,14.82
3409,36.97,0.0,40.75,12.225
3410,30.0,0.99,0.0,0.0
3411,16.99,0.0,0.0,0.0
3412,30.0,0.0,0.0,0.0
3413,16.99,0.2475,75.0,33.75
3414,16.99,0.0,0.0,0.0
3415,10.0,0.0,0.0,0.0
3416,34.98,0.2475,0.0,0.0
3417,16.99,0.0,2.25,1.0125
3418,99.99,0.2475,49.75,12.4375
3419,59.99,0.0,0.0,0.0
3420,29.99,0.0,0.25,0.0975
3421,16.99,0.0,0.0,0.0
3422,16.99,0.0,0.0,0.0
3423,42.49,0.2475,0.0,0.0
3424,29.99,0.0,186.5,52.22
3425,5.0,0.0,3.25,3.25
3426,16.99,0.0,0.0,0.0
3427,49.99,0.0,0.0,0.0
3428,16.99,0.0,17.75,7.9875
3429,2.2575,0.495,6.5,6.5
3430,30.0,0.0,0.0,0.0
3431,75.0,5.1975,759.5,75.95
3432,29.99,0.0,0.0,0.0
3433,29.99,0.99,0.0,0.0
3434,29.99,0.0,0.25,0.075
3435,16.99,0.0,0.0,0.0
3436,,,,
3437,30.0,0.2475,0.0,0.0
3438,49.99,4.455,6.75,2.025
3439,16.99,0.0,0.0,0.0
3440,30.0,0.0,38.75,13.5625
3441,16.99,0.99,2.5,1.125
3442,85.0,5.6925,137.5,34.375
3443,29.99,1.2375,0.0,0.0
3444,49.99,1.485,32.75,13.075
3445,82.2875,0.0,0.0,0.0
3446,30.0,0.0,28.75,10.0625
3447,16.99,0.0,0.0,0.0
3448,49.99,1.7325,0.0,0.0
3449,16.99,0.2475,91.0,40.95
3450,59.99,1.2375,0.0,0.0
3451,30.0,0.0,35.5,12.425
3452,29.99,0.0,57.25,20.0375
3453,16.99,0.0,0.0,0.0
3454,29.99,3.465,5.75,1.61
3455,40.03,0.0,25.5,10.2
3456,57.085,0.2475,30.0,12.0
3457,16.99,0.0,35.25,15.8475
3458,16.99,0.0,0.0,0.0
3459,16.99,0.0,14.0,5.18
3460,84.99,2.475,0.0,0.0
3461,40.23,0.0,0.0,0.0
3462,16.99,0.0,0.0,0.0
3463,47.7325,0.495,81.75,32.7
3464,29.99,0.495,62.0,16.12
3465,30.0,0.0,3.75,1.3125
3466,16.99,0.0,0.0,0.0
3467,32.49,0.0,0.0,0.0
3468,44.99,0.7425,15.5,5.425
3469,16.99,0.0,2.75,1.2375
3470,29.99,0.2475,30.5,9.15
3471,10.0,0.0,0.0,0.0
3472,16.99,0.0,3.75,1.6875
3473,29.99,1.485,0.0,0.0
3474,44.99,0.0,22.0,8.8
3475,29.99,0.2475,0.0,0.0
3476,30.0,0.0,13.25,5.3
3477,30.0,0.2475,4.75,1.6625
3478,16.99,0.0,0.0,0.0
3479,16.99,0.0,128.25,57.7125
3480,98.9475,0.2475,30.0,10.925
3481,16.99,0.0,0.75,0.3375
3482,69.99,0.2475,0.0,0.0
3483,16.99,0.0,0.0,0.0
3484,44.99,1.7325,2.75,0.9625
3485,44.99,1.7325,118.25,47.3
3486,34.98,2.475,0.5,0.195
3487,16.99,0.0,0.0,0.0
3488,12.7425,0.2475,3.0,1.35
3489,16.99,0.0,25.5,11.475
3490,29.99,0.0,0.0,0.0
3491,16.99,0.0,22.25,10.0125
3492,29.99,0.0,0.0,0.0
3493,59.99,0.2475,143.5,43.0725
3494,16.99,0.0,0.0,0.0
3495,29.99,0.2475,0.0,0.0
3496,59.99,0.2475,0.0,0.0
3497,16.99,0.0,0.0,0.0
3498,16.99,0.495,3.75,1.6875
3499,16.99,0.495,0.0,0.0
3500,16.99,0.0,14.75,6.6375
3501,16.99,0.0,0.0,0.0
3502,30.0,0.0,0.0,0.0
3503,30.0,0.0,2.5,0.875
3504,81.98,0.2475,0.0,0.0
3505,49.99,0.0,0.0,0.0
3506,30.0,0.0,0.0,0.0
3507,49.99,0.0,0.0,0.0
3508,24.99,0.0,138.0,51.06
3509,29.99,0.0,35.5,12.425
3510,34.98,1.98,53.75,18.8125
3511,44.99,0.2475,0.0,0.0
3512,16.99,0.0,0.0,0.0
3513,10.0,0.0,32.5,10.375
3514,16.99,0.0,20.75,9.3375
3515,24.99,0.7425,8.25,3.0525
3516,16.99,0.0,0.0,0.0
3517,59.99,0.0,1.25,0.375
3518,16.99,0.0,0.0,0.0
3519,16.99,0.0,0.0,0.0
3520,16.99,0.0,0.0,0.0
3521,16.99,0.0,0.0,0.0
3522,60.0775,0.495,75.5,22.65
3523,30.0,0.0,0.0,0.0
3524,30.0,0.0,20.75,7.2625
3525,16.99,0.0,0.0,0.0
3526,49.99,0.0,83.5,21.71
3527,16.99,0.495,29.5,13.275
3528,49.99,0.0,0.0,0.0
3529,24.99,0.0,0.0,0.0
3530,16.99,0.2475,0.0,0.0
3531,47.0375,0.495,0.0,0.0
3532,16.99,0.0,1.0,0.45
3533,16.99,0.0,0.0,0.0
3534,29.99,0.2475,0.0,0.0
3535,44.99,0.2475,0.0,0.0
3536,30.0,0.0,0.0,0.0
3537,16.99,0.2475,124.75,56.1375
3538,16.99,0.0,0.0,0.0
3539,75.0,1.7325,129.5,32.375
3540,16.99,2.2275,16.75,7.5375
3541,11.92,0.0,50.5,22.725
3542,16.99,2.7225,64.25,28.9125
3543,16.99,0.495,0.0,0.0
3544,218.5375,0.0,10.25,1.5375
3545,16.99,0.0,0.0,0.0
3546,16.99,0.0,0.0,0.0
3547,16.99,0.2475,4.5,2.025
3548,10.0,0.0,0.0,0.0
3549,16.99,0.0,0.0,0.0
3550,16.99,0.0,16.25,7.3125
3551,16.99,0.0,0.0,0.0
3552,16.99,0.0,0.0,0.0
3553,30.0,0.2475,0.0,0.0
3554,16.99,0.2475,29.5,13.275
3555,16.99,0.495,0.0,0.0
3556,16.99,0.0,0.0,0.0
3557,117.96,0.2475,0.0,0.0
3558,16.99,0.0,24.75,11.1375
3559,29.99,0.0,35.25,14.065
3560,117.865,0.0,15.25,5.9125
3561,16.99,0.0,0.0,0.0
3562,16.99,0.0,0.0,0.0
3563,49.905,2.7225,105.25,42.1
3564,50.0,0.0,0.0,0.0
3565,39.99,0.0,16.0,5.62
3566,57.49,0.0,74.0,14.8
3567,30.0,0.0,66.5,23.295
3568,49.99,0.0,2.0,0.7825
3569,16.99,1.7325,0.0,0.0
3570,45.0,3.465,427.0,106.925
3571,16.99,0.0,3.5,1.575
3572,16.99,0.0,0.0,0.0
3573,16.99,0.0,36.5,16.425
3574,16.99,0.0,0.0,0.0
3575,16.99,0.0,0.0,0.0
3576,16.99,0.0,0.0,0.0
3577,48.82,3.7125,126.5,50.6
3578,16.99,0.0,0.0,0.0
3579,10.0,0.0,0.0,0.0
3580,16.99,0.0,0.0,0.0
3581,10.0,0.0,0.0,0.0
3582,16.99,1.2375,0.0,0.0
3583,44.99,0.0,0.0,0.0
3584,16.99,0.0,4.75,2.1375
3585,5.0,0.0,0.0,0.0
3586,16.99,0.0,0.0,0.0
3587,104.99,0.0,0.0,0.0
3588,16.99,0.0,0.0,0.0
3589,49.99,0.2475,0.0,0.0
3590,84.99,2.7225,0.0,0.0
3591,16.99,0.0,0.0,0.0
3592,16.99,0.0,0.0,0.0
3593,16.99,0.0,0.0,0.0
3594,16.99,0.0,0.25,0.1125
3595,24.99,0.0,0.0,0.0
3596,69.99,0.2475,8.0,2.0
3597,16.99,0.99,143.0,64.35
3598,16.99,0.0,8.5,3.825
3599,69.99,0.0,0.0,0.0
3600,16.99,0.0,3.25,1.4625
3601,16.99,0.0,6.25,2.8125
3602,29.99,0.495,92.75,37.1
3603,16.99,0.495,0.0,0.0
3604,16.99,0.0,5.75,2.5875
3605,16.99,0.0,48.5,21.825
3606,11.7825,0.2475,11.25,5.0625
3607,16.99,0.0,5.0,2.25
3608,29.99,0.0,0.0,0.0
3609,16.99,0.0,0.0,0.0
3610,16.99,0.0,12.25,5.5125
3611,29.99,0.0,0.0,0.0
3612,16.99,0.0,0.0,0.0
3613,16.99,0.0,0.0,0.0
3614,16.99,0.2475,0.0,0.0
3615,44.99,0.0,0.5,0.175
3616,44.99,0.0,0.0,0.0
3617,16.99,0.0,0.0,0.0
3618,30.0,0.0,0.0,0.0
3619,16.99,0.2475,8.0,3.6
3620,16.99,0.2475,0.0,0.0
3621,16.99,0.0,0.0,0.0
3622,16.99,0.0,0.0,0.0
3623,49.99,5.1975,37.0,11.1
3624,16.99,0.0,0.0,0.0
3625,77.365,0.495,156.75,47.1375
3626,16.99,0.495,0.0,0.0
3627,30.0,0.7425,171.25,68.465
3628,16.99,0.0,0.0,0.0
3629,49.99,0.0,0.0,0.0
3630,30.0,0.0,0.0,0.0
3631,44.99,0.0,26.0,9.1
3632,34.99,0.2475,0.0,0.0
3633,30.0,0.0,0.0,0.0
3634,30.4175,0.0,1.25,0.5
3635,16.99,0.0,0.0,0.0
3636,16.99,0.0,0.0,0.0
3637,16.99,0.2475,0.0,0.0
3638,62.1275,0.0,19.5,7.605
3639,29.99,0.2475,0.0,0.0
3640,29.99,0.0,0.0,0.0
3641,29.99,0.7425,18.25,5.475
3642,75.395,9.405,101.5,35.525
3643,59.99,1.485,219.25,65.775
3644,16.99,0.0,7.25,3.2625
3645,29.99,0.2475,0.0,0.0
3646,16.99,0.0,0.0,0.0
3647,69.99,0.2475,24.75,9.9
3648,16.99,0.0,59.25,26.6625
3649,49.99,0.0,0.0,0.0
3650,29.49,0.495,43.25,19.4325
3651,16.99,0.0,0.0,0.0
3652,10.0,0.0,0.0,0.0
3653,29.99,0.0,3.5,1.095
3654,16.99,0.0,10.75,4.8375
3655,50.0,2.475,0.0,0.0
3656,29.99,3.2175,4.25,1.02
3657,64.6275,3.7125,96.75,29.16
3658,43.78,0.7425,177.25,62.2625
3659,16.99,0.0,0.0,0.0
3660,0.0,0.0,0.0,0.0
3661,29.99,0.0,0.0,0.0
3662,35.99,7.425,0.25,0.0975
3663,59.99,3.96,0.0,0.0
3664,44.99,0.0,57.5,20.165
3665,75.0,4.455,216.0,54.0
3666,10.0,0.495,0.0,0.0
