,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_0,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2372,0,0,1,1,0.9859154929577465,1,1,1,1,1,1,1,1,0,0.7169154228855721,0.7233441033925687,0,0,1,0,0,0,1,0,1,0,0
2373,1,0,1,1,0.9154929577464789,1,0,0,0,0,1,0,0,1,0.30995024875621885,0.37307292868682207,0,0,1,0,0,1,0,0,1,0,0
2374,0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.011442786069651711,0.003669513039464574,0,1,0,0,1,0,0,0,0,0,1
2375,1,1,1,0,0.9859154929577465,1,0,1,1,1,1,1,1,1,0.9099502487562189,0.9099296099699977,0,0,0,1,0,0,1,1,0,0,0
2376,0,0,0,0,0.14084507042253522,1,0,0,1,0,0,1,0,1,0.4278606965174129,0.0820620816985922,0,0,1,0,0,1,0,0,0,1,0
2377,0,0,0,1,0.647887323943662,1,0,1,1,0,0,0,0,1,0.3686567164179104,0.30409069928456034,0,0,1,0,1,0,0,0,0,1,0
2378,1,0,1,0,0.47887323943661975,1,0,0,0,0,0,0,0,1,0.517910447761194,0.2766847449803831,1,0,0,1,1,0,0,0,0,1,0
2379,0,1,1,0,0.4366197183098592,1,1,0,1,1,0,1,1,0,0.8766169154228854,0.40410223863374106,1,0,0,1,1,0,0,1,0,0,0
2380,0,0,1,1,0.8309859154929577,1,1,0,1,0,1,1,1,1,0.8507462686567163,0.6867239787675975,0,0,0,1,1,0,0,1,0,0,0
2381,0,0,0,0,0.14084507042253522,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.024001846295868913,0,1,0,0,0,1,0,0,0,0,1
2382,1,0,0,0,0.3943661971830986,0,0,1,1,0,1,0,0,0,0.21144278606965172,0.1227729056081237,0,0,1,0,0,1,0,0,1,0,0
2383,0,0,1,1,0.28169014084507044,0,0,0,0,0,0,0,0,1,0.07761194029850743,0.06311447034387262,0,0,1,0,1,0,0,0,0,1,0
2384,0,1,1,0,0.6619718309859155,1,1,0,0,1,0,0,1,1,0.7243781094527363,0.5021867066697439,0,0,0,1,1,0,0,0,1,0,0
2385,1,0,0,1,0.02816901408450704,0,0,0,1,0,0,0,0,0,0.11343283582089547,0.008221786291253173,0,0,1,0,1,0,0,0,0,0,1
2386,1,0,1,1,0.5915492957746479,1,0,0,1,0,0,0,0,0,0.31791044776119404,0.24816524348026772,0,0,1,0,1,0,0,0,0,0,1
2387,0,0,0,0,0.056338028169014086,1,1,0,1,1,0,1,1,0,0.8661691542288558,0.06136625894299562,0,0,0,1,1,0,0,0,0,1,0
2388,1,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0.37014925373134333,0.004229171474728826,0,0,1,0,1,0,0,0,0,1,0
2389,0,0,1,1,0.9859154929577465,1,1,1,0,1,1,1,1,0,0.6686567164179105,0.7249076852065544,0,0,1,0,0,1,0,0,0,1,0
2390,1,0,1,1,0.09859154929577466,1,0,0,0,0,0,0,0,0,0.015422885572139305,0.01629933071774752,0,1,0,0,0,1,0,0,0,1,0
2391,0,0,0,0,0.09859154929577466,1,1,0,0,0,0,1,0,1,0.40796019900497515,0.048211400876990544,0,0,1,0,1,0,0,0,0,1,0
2392,0,0,0,0,0.26760563380281693,1,1,0,0,1,0,1,0,1,0.7208955223880598,0.20338679898453726,0,0,0,1,1,0,0,0,1,0,0
2393,1,0,1,1,0.4507042253521127,1,1,1,0,1,0,1,1,1,0.8502487562189055,0.3978998384491115,1,0,0,1,0,1,0,0,0,0,1
2394,0,0,0,0,0.9859154929577465,1,1,0,1,0,0,0,0,1,0.6049751243781094,0.6385529656127394,0,0,0,1,0,1,0,0,1,0,0
2395,1,1,1,0,0.4225352112676057,1,1,0,0,1,0,1,0,1,0.7208955223880598,0.32502884837295176,0,0,0,1,0,1,0,0,0,1,0
2396,1,1,1,0,0.5211267605633804,1,1,1,1,0,0,0,1,0,0.763681592039801,0.41223747980613895,0,0,0,1,0,1,0,0,1,0,0
2397,0,0,0,0,0.0,1,0,0,0,0,0,1,1,1,0.6975124378109452,0.008025617355181168,1,0,0,1,1,0,0,0,0,1,0
2398,1,0,1,1,0.014084507042253521,0,0,0,1,0,0,0,0,1,0.11940298507462688,0.0051869374567274406,0,0,1,0,1,0,0,0,0,0,1
2399,1,0,1,0,0.15492957746478872,0,0,0,0,1,0,1,1,1,0.3144278606965174,0.0690456958227556,0,0,1,0,1,0,0,1,0,0,0
2400,1,0,0,1,0.11267605633802817,1,0,1,0,1,1,0,1,0,0.7437810945273632,0.09825178859912302,0,0,0,1,1,0,0,1,0,0,0
2401,0,1,0,1,0.14084507042253522,1,0,0,1,0,1,0,0,1,0.3611940298507462,0.06721093930302331,0,0,1,0,1,0,0,0,0,1,0
2402,0,0,0,1,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.014427860696517386,0.010714285714285714,0,1,0,0,1,0,0,0,0,0,1
2403,1,0,1,0,0.9859154929577465,1,0,1,1,1,1,1,1,1,0.6621890547263681,0.6955111931687054,0,0,1,0,0,1,0,1,0,0,0
2404,1,0,1,1,0.5774647887323944,1,1,1,1,0,0,1,0,1,0.7582089552238807,0.45061158550657743,0,0,0,1,0,1,0,0,1,0,0
2405,1,0,1,1,0.09859154929577466,1,0,0,0,1,0,1,1,1,0.7557213930348259,0.08752596353565659,1,0,0,1,1,0,0,0,0,1,0
2406,1,0,0,0,0.056338028169014086,1,0,0,1,0,0,1,1,1,0.7761194029850746,0.05696399723055621,1,0,0,1,1,0,0,0,0,1,0
2407,1,0,1,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.5218905472636816,0.014153011770136163,1,0,0,1,1,0,0,0,0,1,0
2408,1,0,1,1,0.619718309859155,1,0,0,0,0,0,0,0,0,0.025870646766169153,0.10077890606969768,0,1,0,0,0,0,1,0,0,0,1
2409,0,0,1,1,0.3802816901408451,0,0,0,1,1,1,1,1,1,0.41542288557213924,0.19192822524809602,0,0,1,0,0,1,0,0,1,0,0
2410,1,0,1,0,0.5915492957746479,1,1,0,1,0,0,0,0,0,0.618905472636816,0.39004154165705057,0,0,0,1,1,0,0,0,0,1,0
2411,0,0,0,1,0.8309859154929577,1,1,1,0,1,1,1,1,1,0.663681592039801,0.5730498499884606,0,0,1,0,0,0,1,0,0,1,0
2412,1,0,1,0,0.5774647887323944,0,0,0,1,0,1,0,0,0,0.15223880597014922,0.16460881606277405,1,0,1,0,0,1,0,0,0,0,1
2413,0,0,1,1,0.08450704225352114,0,0,1,0,1,1,0,1,0,0.3124378109452736,0.03308908377567506,0,0,1,0,0,0,1,0,1,0,0
2414,1,0,1,0,0.33802816901408456,1,0,0,0,0,0,0,0,1,0.019402985074626844,0.056438956842834065,0,1,0,0,0,1,0,1,0,0,0
2415,1,1,1,1,0.5492957746478874,1,1,0,0,0,0,1,1,1,0.7592039800995024,0.4179148396030464,1,0,0,1,1,0,0,0,1,0,0
2416,0,0,0,0,0.36619718309859156,1,1,0,0,1,0,1,1,1,0.818407960199005,0.3063293330256173,0,0,0,1,0,1,0,1,0,0,0
2417,0,0,0,0,0.1267605633802817,0,0,0,1,0,1,0,0,0,0.17412935323383083,0.04281098546042004,0,0,1,0,1,0,0,0,0,1,0
2418,1,1,0,0,0.36619718309859156,1,1,0,1,1,0,0,0,1,0.6786069651741293,0.27489614585737365,0,0,0,1,1,0,0,1,0,0,0
2419,1,0,0,0,0.14084507042253522,1,0,0,0,1,1,0,0,0,0.353731343283582,0.07301523194091854,0,0,1,0,0,1,0,1,0,0,0
2420,0,0,1,1,0.04225352112676056,0,0,1,0,0,0,1,0,0,0.20199004975124374,0.01584352642510962,0,0,1,0,1,0,0,0,1,0,0
2421,0,0,0,0,0.943661971830986,0,0,0,0,1,0,0,1,1,0.2154228855721393,0.32051119316870524,0,0,1,0,1,0,0,1,0,0,0
2422,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5154228855721392,0.005913916455111932,0,0,0,1,1,0,0,0,0,1,0
2423,1,0,0,0,0.23943661971830985,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.044801523194091857,0,1,0,0,0,1,0,0,0,0,1
2424,1,0,0,0,0.7887323943661972,1,1,1,1,1,0,1,1,1,0.9422885572139305,0.7438495268866836,1,0,0,1,0,0,1,1,0,0,0
2425,0,0,0,0,0.35211267605633806,1,0,0,0,0,0,0,0,1,0.020398009950248763,0.05682552504038773,0,1,0,0,1,0,0,0,0,1,0
2426,1,0,1,0,0.22535211267605634,0,0,0,1,1,0,0,0,1,0.1731343283582089,0.07238056773597969,0,0,1,0,1,0,0,0,1,0,0
2427,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.17562189054726368,0.001973228709900761,1,0,1,0,1,0,0,0,0,1,0
2428,0,0,0,1,0.5211267605633804,1,1,0,0,1,0,1,1,1,0.8059701492537313,0.4336891299330718,1,0,0,1,1,0,0,1,0,0,0
2429,0,1,1,0,0.8169014084507042,1,0,1,1,1,0,0,0,1,0.6437810945273632,0.5636222017078236,0,0,0,1,0,1,0,0,1,0,0
2430,0,0,0,0,0.4084507042253521,1,0,1,0,1,0,0,0,1,0.37213930348258706,0.18867412877913686,0,0,1,0,0,0,1,0,0,0,1
2431,0,1,0,0,0.014084507042253521,0,0,0,0,0,0,0,0,1,0.061691542288557194,0.003311793214862682,1,0,1,0,1,0,0,0,0,0,1
2432,1,1,1,0,0.6901408450704226,1,1,0,0,0,0,0,0,0,0.06915422885572137,0.14856912070159242,0,1,0,0,0,1,0,0,0,1,0
2433,0,0,0,0,0.11267605633802817,0,0,1,0,1,1,0,1,0,0.32388059701492533,0.05132702515578122,0,0,1,0,0,1,0,0,0,0,1
2434,1,0,1,1,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.004829217632125548,0,1,0,0,1,0,0,0,0,0,1
2435,1,0,0,1,0.18309859154929578,1,0,0,0,1,0,1,0,1,0.4134328358208955,0.0930129240710824,0,0,1,0,1,0,0,0,1,0,0
2436,1,1,0,0,0.4225352112676057,1,0,1,0,0,0,0,0,1,0.5502487562189055,0.23953957996768985,0,0,0,1,1,0,0,0,1,0,0
2437,1,0,0,0,0.08450704225352114,1,0,1,1,1,0,0,0,0,0.4293532338308458,0.048476805908146785,0,0,1,0,1,0,0,0,0,1,0
2438,1,0,0,0,0.09859154929577466,1,1,1,0,0,1,1,1,1,0.8467661691542289,0.09560350796215093,1,0,0,1,1,0,0,1,0,0,0
2439,0,0,1,1,0.22535211267605634,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.035881606277405956,0,1,0,0,0,1,0,1,0,0,0
2440,0,0,1,1,0.4366197183098592,1,0,0,0,0,0,0,0,1,0.011940298507462671,0.07566928225248096,0,1,0,0,1,0,0,0,1,0,0
2441,1,1,0,0,0.014084507042253521,1,0,0,0,0,0,1,0,0,0.6293532338308457,0.016587814447265176,0,0,0,1,1,0,0,0,0,0,1
2442,0,1,0,0,0.08450704225352114,1,1,0,0,0,0,1,0,1,0.6621890547263681,0.06094507269789985,1,0,0,1,1,0,0,0,0,1,0
2443,1,0,1,1,1.0,1,1,1,1,1,0,1,1,0,0.908457711442786,0.9079679206092777,0,0,0,1,0,0,1,0,1,0,0
2444,1,1,0,0,0.4225352112676057,1,1,0,1,0,0,1,1,1,0.8129353233830846,0.3655492730210016,1,0,0,1,1,0,0,0,0,1,0
2445,1,0,1,1,0.36619718309859156,1,0,1,0,0,0,0,0,0,0.5587064676616916,0.22542695591968614,0,0,0,1,1,0,0,0,0,0,1
2446,1,0,0,0,0.23943661971830985,1,1,0,1,0,0,1,0,1,0.7139303482587065,0.1740768520655435,1,0,0,1,1,0,0,0,1,0,0
2447,0,0,0,0,0.08450704225352114,1,0,0,0,1,0,0,0,1,0.5636815920398011,0.054436879759981543,0,0,0,1,1,0,0,0,0,1,0
2448,1,1,0,0,0.18309859154929578,1,1,0,1,1,0,1,1,1,0.861691542288557,0.17454419570736213,1,0,0,1,1,0,0,0,0,1,0
2449,0,0,1,1,0.14084507042253522,1,0,0,0,1,0,1,0,1,0.4119402985074626,0.0766732056312024,0,0,1,0,1,0,0,1,0,0,0
2450,1,0,1,1,1.0,1,1,1,0,1,1,1,1,1,0.9174129353233832,0.9277694438033696,0,0,0,1,0,0,1,1,0,0,0
2451,0,0,1,1,0.3802816901408451,1,1,1,1,0,0,1,1,0,0.8741293532338307,0.3264020309254558,1,0,0,1,0,1,0,0,0,1,0
2452,0,1,0,0,0.19718309859154928,1,1,0,0,0,0,0,0,1,0.5567164179104478,0.12867528271405496,1,0,0,1,1,0,0,0,1,0,0
2453,1,1,0,0,0.04225352112676056,1,1,0,0,0,0,0,0,1,0.5592039800995025,0.03180821601661667,0,0,0,1,1,0,0,0,0,1,0
2454,1,0,0,0,0.9859154929577465,1,1,0,0,0,0,0,0,0,0.06268656716417911,0.19620932379413802,0,1,0,0,0,0,1,0,0,1,0
2455,1,0,0,0,0.056338028169014086,1,0,0,1,0,1,0,1,1,0.707462686567164,0.0511077775213478,1,0,0,1,1,0,0,0,0,1,0
2456,0,0,1,1,0.647887323943662,1,1,0,0,0,0,0,0,0,0.06268656716417911,0.13173897992153244,0,1,0,0,0,0,1,0,0,0,1
2457,0,1,1,0,0.7887323943661972,1,0,0,1,1,0,1,0,1,0.7203980099502488,0.5978536810523887,0,0,0,1,0,1,0,0,0,1,0
2458,0,1,1,0,0.6901408450704226,1,1,1,0,1,0,1,1,1,0.863681592039801,0.593641818601431,0,0,0,1,0,0,1,0,1,0,0
2459,0,0,0,0,0.09859154929577466,1,0,0,0,0,0,0,0,1,0.021890547263681587,0.01655896607431341,0,1,0,0,1,0,0,0,1,0,0
2460,1,0,1,1,0.6619718309859155,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.09976344334179553,0,1,0,0,0,0,1,0,0,0,1
2461,1,0,0,0,0.971830985915493,1,0,0,0,0,0,0,0,0,0.014427860696517386,0.15263097161320102,0,1,0,0,0,1,0,1,0,0,0
2462,0,0,0,1,0.0,1,0,1,1,0,1,0,1,1,0.5194029850746269,0.005960073851834756,0,0,1,0,1,0,0,1,0,0,0
2463,0,0,1,0,0.09859154929577466,1,1,0,0,0,0,0,1,1,0.6706467661691543,0.07392684052619433,0,0,0,1,1,0,0,1,0,0,0
2464,1,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5860696517412936,0.0067332102469420735,1,0,0,1,1,0,0,0,0,1,0
2465,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0.1691542288557214,0.001898222940226171,1,0,1,0,1,0,0,1,0,0,0
2466,0,0,1,1,0.8309859154929577,1,0,0,0,0,0,0,0,0,0.02288557213930348,0.1368855296561274,0,1,0,0,0,0,1,0,0,0,1
2467,0,0,1,1,0.676056338028169,1,1,0,0,0,1,1,1,1,0.7930348258706468,0.5653242557119778,0,0,0,1,0,1,0,0,0,1,0
2468,0,0,1,0,0.04225352112676056,0,0,0,1,0,0,1,1,1,0.3014925373134328,0.021024694207246713,1,0,1,0,1,0,0,0,0,1,0
2469,1,0,0,0,0.3943661971830986,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.06698592199399954,0,1,0,0,0,1,0,0,0,0,1
2470,1,0,1,0,0.9295774647887325,1,1,0,0,0,0,0,0,1,0.06965174129353235,0.1978248326794369,0,1,0,0,0,0,1,0,1,0,0
2471,1,0,1,0,0.7323943661971831,1,1,0,1,0,0,1,1,1,0.7975124378109453,0.5920493884144934,1,0,0,1,1,0,0,0,1,0,0
2472,0,0,1,0,0.9295774647887325,1,1,1,1,1,1,0,0,0,0.5238805970149254,0.5375375028848374,0,0,1,0,0,0,1,0,1,0,0
2473,1,0,1,1,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.01159704592660974,0,1,0,0,1,0,0,0,0,0,1
2474,1,0,0,0,0.647887323943662,1,1,0,1,1,0,1,1,1,0.8766169154228854,0.557385183475652,0,0,0,1,1,0,0,0,0,1,0
2475,1,0,0,0,0.7323943661971831,1,0,1,1,1,1,0,1,0,0.808457711442786,0.6237537502884837,0,0,0,1,0,0,1,0,0,0,1
2476,0,0,1,0,0.9577464788732395,1,0,1,1,1,1,1,1,1,0.6611940298507463,0.6762174013385644,0,0,1,0,0,0,1,0,0,0,1
2477,0,0,0,0,0.02816901408450704,1,0,1,0,0,0,0,1,1,0.6746268656716418,0.026084698822986384,0,0,0,1,1,0,0,0,0,0,1
2478,0,0,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.2616915422885572,0.02330371567043619,0,0,1,0,1,0,0,0,0,0,1
2479,0,0,1,1,0.7746478873239437,1,1,1,1,0,1,0,1,1,0.5731343283582089,0.48954534964228014,0,0,1,0,0,0,1,0,1,0,0
2480,0,1,1,0,0.8169014084507042,1,1,0,0,0,0,1,1,1,0.7522388059701491,0.6411204708054465,1,0,0,1,1,0,0,1,0,0,0
2481,0,1,1,0,0.8450704225352113,1,1,0,0,0,0,0,0,0,0.06716417910447761,0.17112277867528272,0,1,0,0,0,0,1,1,0,0,0
2482,1,0,1,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.26616915422885573,0.008187168243711056,0,0,1,0,1,0,0,0,0,1,0
2483,0,1,1,1,0.6338028169014085,1,1,1,1,1,0,1,0,1,0.8203980099502487,0.5218555273482576,1,0,0,1,1,0,0,0,0,1,0
2484,0,0,1,1,0.15492957746478872,1,0,0,0,0,0,0,0,0,0.02238805970149252,0.027313639510731597,0,1,0,0,1,0,0,0,0,0,1
2485,1,0,0,0,0.18309859154929578,1,1,0,0,1,0,0,0,1,0.618905472636816,0.1215324255711978,1,0,0,1,1,0,0,0,0,1,0
2486,1,0,1,1,0.3802816901408451,1,1,0,0,0,1,0,1,1,0.718407960199005,0.28738172167089776,0,0,0,1,0,1,0,0,0,1,0
2487,0,0,0,0,0.323943661971831,1,0,1,1,0,1,0,0,0,0.41990049751243785,0.16408377567505195,0,0,1,0,1,0,0,1,0,0,0
2488,0,0,0,0,0.4225352112676057,1,0,0,0,1,1,0,0,1,0.3681592039800995,0.19580544657281332,1,0,1,0,1,0,0,0,0,1,0
2489,1,0,1,1,0.943661971830986,1,1,1,1,1,1,0,1,1,0.5990049751243781,0.6132644818832218,0,0,1,0,0,1,0,0,0,1,0
2490,0,0,0,1,0.5352112676056339,1,1,0,0,0,1,1,1,0,0.8189054726368158,0.4473286406646665,0,0,0,1,0,0,1,0,0,0,1
2491,1,0,1,0,0.5774647887323944,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.09821140087699054,0,1,0,0,1,0,0,0,1,0,0
2492,0,0,1,0,0.16901408450704225,0,0,1,0,0,1,1,1,1,0.36019900497512436,0.07939649203784907,1,0,1,0,1,0,0,0,0,1,0
2493,1,0,1,0,0.07042253521126761,1,1,0,1,0,0,0,1,1,0.7213930348258706,0.05694091853219479,0,0,0,1,1,0,0,0,0,1,0
2494,0,0,0,0,0.47887323943661975,1,1,0,0,0,0,0,0,0,0.5681592039800994,0.3020136164320332,1,0,0,1,1,0,0,0,1,0,0
2495,1,0,1,0,0.5211267605633804,1,0,0,0,0,0,0,0,1,0.019900497512437804,0.09184744980383107,0,1,0,0,0,1,0,0,1,0,0
2496,0,0,0,0,0.23943661971830985,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.042672513270251566,0,1,0,0,0,0,1,0,1,0,0
2497,1,0,1,0,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.013432835820895522,0.008614124163397185,0,1,0,0,1,0,0,0,0,0,1
2498,0,0,1,0,0.36619718309859156,1,0,0,1,0,1,0,0,1,0.353731343283582,0.15821024694207247,0,0,1,0,1,0,0,0,0,1,0
2499,0,0,0,1,0.5633802816901409,1,0,1,1,1,0,1,0,0,0.5169154228855721,0.33184283406415876,0,0,1,0,0,1,0,0,0,0,1
2500,0,0,1,1,0.6901408450704226,1,0,1,0,0,1,1,1,0,0.5696517412935324,0.4623586429725363,0,0,1,0,0,1,0,0,0,1,0
2501,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.15411954765751212,0,1,0,0,0,0,1,0,0,1,0
2502,1,0,0,0,0.971830985915493,1,1,0,0,0,0,0,0,0,0.07761194029850743,0.2120470805446573,0,1,0,0,0,1,0,0,1,0,0
2503,0,0,1,1,0.6056338028169015,1,0,0,0,0,0,0,0,0,0.023383084577114438,0.10468497576736673,0,1,0,0,0,1,0,1,0,0,0
2504,0,0,0,0,0.014084507042253521,1,0,1,0,0,0,0,0,1,0.5716417910447761,0.019663051003923376,1,0,0,1,1,0,0,0,0,1,0
2505,1,0,1,1,0.46478873239436624,1,0,0,0,0,0,0,0,1,0.01840796019900498,0.07654050311562428,0,1,0,0,0,1,0,1,0,0,0
2506,1,1,1,0,1.0,1,1,0,0,0,0,0,0,0,0.06019900497512437,0.20308100623124858,0,1,0,0,0,0,1,1,0,0,0
2507,0,0,1,0,0.9859154929577465,1,1,0,0,0,0,0,0,1,0.062189054726368154,0.2074082621740134,0,1,0,0,0,0,1,0,0,1,0
2508,1,0,0,0,0.8873239436619719,1,1,0,1,1,1,1,1,1,0.917910447761194,0.8135760443111009,0,0,0,1,0,0,1,0,1,0,0
2509,1,0,1,0,1.0,1,1,0,0,0,0,0,0,1,0.06965174129353235,0.21029309946918995,0,1,0,0,0,0,1,1,0,0,0
2510,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5572139303482587,0.006398569120701592,1,0,0,1,1,0,0,0,0,0,1
2511,0,1,1,0,0.3943661971830986,1,0,1,0,1,0,0,1,0,0.7149253731343282,0.304396492037849,0,0,0,1,0,1,0,1,0,0,0
2512,1,0,1,0,0.3098591549295775,1,0,1,0,1,1,0,1,1,0.5024875621890547,0.19278213708746827,0,0,1,0,0,1,0,1,0,0,0
2513,0,0,1,1,0.7183098591549296,1,0,0,0,0,0,0,0,0,0.009452736318407956,0.11954188783752596,0,1,0,0,0,0,1,0,0,0,1
2514,1,1,0,0,0.33802816901408456,1,1,0,1,0,0,0,1,1,0.7109452736318408,0.2502596353565659,1,0,0,1,1,0,0,0,0,1,0
2515,1,0,0,0,0.8873239436619719,1,1,1,1,1,1,1,1,1,0.9636815920398009,0.8441322409416109,0,0,0,1,0,0,1,1,0,0,0
2516,1,1,0,0,0.2112676056338028,1,1,0,0,0,0,1,1,1,0.7776119402985074,0.18029079159935382,1,0,0,1,1,0,0,0,0,1,0
2517,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5099502487562189,0.005850450034618047,1,0,0,1,1,0,0,1,0,0,0
2518,0,0,0,0,0.323943661971831,1,1,0,1,0,0,1,1,1,0.8099502487562189,0.27533464112624045,0,0,0,1,1,0,0,1,0,0,0
2519,0,0,1,0,0.014084507042253521,1,1,0,0,1,0,1,0,1,0.7283582089552239,0.017614816524348025,0,0,0,1,1,0,0,0,0,1,0
2520,1,0,1,1,0.46478873239436624,1,0,1,1,1,1,1,1,0,0.6616915422885572,0.3254846526655896,0,0,1,0,0,0,1,0,0,0,1
2521,0,1,1,0,0.49295774647887325,1,1,0,0,0,0,0,1,1,0.6666666666666666,0.35932956381260095,1,0,0,1,1,0,0,0,1,0,0
2522,0,0,1,1,0.7323943661971831,1,1,0,0,1,1,1,1,1,0.6019900497512437,0.4527636741287791,0,0,1,0,0,1,0,0,0,0,1
2523,1,0,1,1,0.647887323943662,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.09861527809831526,0,1,0,0,0,0,1,0,1,0,0
2524,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.17434225709669976,0,1,0,0,0,0,1,0,1,0,0
2525,0,0,1,1,1.0,1,1,1,1,0,1,0,1,1,0.7910447761194029,0.8046157396722825,0,0,0,1,0,0,1,0,1,0,0
2526,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.011442786069651711,6.923609508423679e-05,1,1,0,0,1,0,0,0,0,0,1
2527,1,0,0,0,0.11267605633802817,1,1,0,0,0,0,0,1,1,0.6472636815920397,0.09052619432264021,1,0,0,1,1,0,0,0,0,1,0
2528,1,0,0,0,0.09859154929577466,1,0,0,0,0,0,1,0,1,0.6154228855721392,0.0762174013385645,1,0,0,1,1,0,0,1,0,0,0
2529,0,1,0,0,0.619718309859155,1,0,1,0,1,0,0,1,0,0.44228855721393034,0.319951534733441,1,0,1,0,0,1,0,0,1,0,0
2530,1,0,0,0,0.08450704225352114,1,0,0,0,1,1,1,1,1,0.8174129353233831,0.08033694899607663,0,0,0,1,1,0,0,0,0,1,0
2531,1,0,1,0,0.9859154929577465,1,1,0,0,0,0,0,0,1,0.061691542288557194,0.19187629817678284,0,1,0,0,0,0,1,0,1,0,0
2532,1,1,0,0,0.5633802816901409,1,0,0,0,1,1,1,1,1,0.8243781094527362,0.4612739441495499,0,0,0,1,0,1,0,1,0,0,0
2533,0,0,1,1,0.9295774647887325,0,0,1,0,0,0,1,1,0,0.3248756218905472,0.3765116547426725,0,0,1,0,0,0,1,0,1,0,0
2534,0,0,1,0,0.9577464788732395,1,1,1,1,1,1,0,1,1,0.8850746268656716,0.8421763212554813,0,0,0,1,0,1,0,0,1,0,0
2535,1,1,1,0,0.971830985915493,1,1,1,1,1,1,1,1,1,0.735820895522388,0.7449399953842604,0,0,1,0,0,0,1,1,0,0,0
2536,0,0,0,0,0.33802816901408456,1,1,0,0,0,0,0,0,0,0.07014925373134329,0.07587699053773368,1,1,0,0,0,1,0,1,0,0,0
2537,0,0,0,0,1.0,1,1,1,1,1,1,1,1,0,0.946766169154229,0.9399146088160628,0,0,0,1,0,0,1,1,0,0,0
2538,0,0,1,1,0.46478873239436624,0,0,0,0,0,1,1,0,1,0.22189054726368157,0.1508250634664205,0,0,1,0,0,0,1,0,0,1,0
2539,1,0,1,1,0.9014084507042254,1,1,0,0,0,0,0,0,0,0.0771144278606965,0.18878952227094392,0,1,0,0,0,0,1,0,1,0,0
2540,1,0,0,0,0.971830985915493,1,1,1,1,1,1,1,1,1,0.9323383084577114,0.8974324948072928,0,0,0,1,0,0,1,0,1,0,0
2541,1,0,1,1,1.0,0,0,1,0,1,0,1,1,1,0.353731343283582,0.45391760904684975,0,0,1,0,0,0,1,0,1,0,0
2542,0,0,0,1,0.47887323943661975,1,0,0,0,0,1,1,1,1,0.535820895522388,0.2857546734364182,0,0,1,0,0,1,0,0,0,0,1
2543,0,0,0,0,0.16901408450704225,1,1,1,0,0,0,1,1,0,0.7950248756218906,0.13979344564966537,1,0,0,1,1,0,0,0,0,0,1
2544,1,0,1,0,0.15492957746478872,1,1,1,0,1,0,1,1,0,0.6029850746268656,0.09900184629586892,0,0,1,0,0,1,0,0,0,1,0
2545,1,0,1,1,0.8591549295774649,1,0,1,0,1,1,1,0,1,0.5223880597014925,0.48980498499884606,0,0,1,0,0,1,0,1,0,0,0
2546,1,0,0,0,0.33802816901408456,1,0,1,0,0,1,1,1,1,0.5761194029850747,0.22780406185091162,0,0,1,0,1,0,0,0,1,0,0
2547,1,0,0,0,0.7183098591549296,0,0,1,1,0,1,0,0,0,0.20746268656716416,0.22655204246480498,0,0,1,0,0,0,1,0,0,0,1
2548,0,1,0,0,0.09859154929577466,1,0,0,0,0,0,0,0,1,0.5144278606965175,0.06276252019386108,0,0,0,1,1,0,0,0,1,0,0
2549,0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.0017193630279252253,0,1,0,0,1,0,0,0,0,0,1
