,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
3703,27.0,0.655,0.846,1.0,-4.01,1,0.119,0.144,,0.0517,0.618,195.901,210689.0,4,0
3704,67.0,0.238,0.967,4.0,-2.602,0,0.136,0.000213,1.18e-06,0.26,0.58,170.128,252003.0,4,0
3705,53.0,0.877,0.54,1.0,-7.398,1,0.391,0.0503,,0.0883,0.544,158.07,185133.0,4,0
3706,32.0,0.683,0.507,1.0,-14.429,0,0.0726,0.517,,0.151,0.904,120.63,159920.0,4,0
3707,44.0,0.615,0.821,9.0,-6.422,0,0.0647,0.00918,0.0193,0.219,0.391,125.039,214760.0,4,0
3708,26.0,0.446,0.373,,-9.192,1,0.0312,0.0949,2.13e-06,0.116,0.201,144.073,151257.0,4,0
3709,44.0,0.625,0.8,,-4.385,1,0.0277,0.00271,0.000762,0.0521,0.127,110.0,224625.0,4,0
3710,20.0,0.648,0.437,5.0,-13.245,0,0.368,0.849,,0.0901,0.551,130.654,240020.0,3,0
3711,59.0,0.729,0.356,6.0,-13.743,0,0.0347,0.0916,0.0905,0.052,0.392,95.026,240333.0,4,0
3712,67.0,0.918,0.734,11.0,-2.832,0,0.269,0.0296,8.01e-06,0.191,0.608,97.044,230693.0,4,0
3713,46.0,0.467,0.329,2.0,-11.429,1,0.0295,0.662,0.0445,0.096,0.362,108.777,3.43355,4,1
3714,58.0,0.357,0.866,4.0,-6.324,1,0.0411,0.00191,0.114,0.0815,0.721,129.071,492947.0,4,0
3715,58.0,0.632,0.541,1.0,-12.129,1,0.242,0.341,0.00215,0.0937,0.484,113.007,380500.0,4,0
3716,74.0,0.471,0.229,8.0,-6.504,1,0.0358,0.953,,0.0909,0.358,68.41,2.2875,3,0
3717,40.0,0.613,0.793,,-6.82,0,0.0666,0.0319,,0.341,0.806,180.026,187532.0,4,0
3718,36.0,0.657,0.824,1.0,-3.155,1,0.0347,0.0189,0.00108,0.0859,0.76,96.996,3.16555,4,0
3719,43.0,0.583,0.92,9.0,-5.607,0,0.0948,0.202,0.00371,0.0744,0.632,97.722,188480.0,4,0
3720,37.0,0.252,0.034,3.0,-29.298,1,0.0407,0.971,0.928,0.112,0.147,118.01,5.53555,3,0
3721,45.0,0.804,0.492,9.0,-6.609,0,0.0511,0.674,,0.0923,0.856,120.063,175213.0,4,0
3722,68.0,0.551,0.86,7.0,-7.839,1,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,141507.0,4,0
3723,44.0,0.685,0.727,7.0,-7.619,1,0.0648,0.0431,0.021,0.102,0.731,143.551,344973.0,4,0
3724,49.0,0.489,0.953,4.0,-3.475,1,0.0607,2.3e-05,0.06,0.0408,0.354,99.939,199782.0,4,0
3725,40.0,0.476,0.984,2.0,-4.457,1,0.088,1.4e-05,0.00861,0.363,0.351,93.992,203000.0,4,0
3726,45.0,0.482,0.992,10.0,-4.001,0,0.0959,0.00179,0.00179,0.198,0.186,125.065,184531.0,4,0
3727,31.0,0.474,0.907,11.0,-12.085,0,0.0548,3.62e-05,2.23e-05,0.182,0.149,101.201,230187.0,3,0
3728,36.0,0.61,0.678,2.0,-8.776,1,0.0326,0.0125,0.023,0.146,0.315,125.012,258425.0,4,0
3729,48.0,0.555,0.667,2.0,-9.73,1,0.0626,0.0672,0.264,0.382,0.253,126.132,380093.0,4,0
3730,67.0,0.553,0.841,7.0,-6.937,1,0.0396,0.000743,1.19e-05,0.341,0.338,92.008,235800.0,4,0
3731,24.0,0.768,0.598,6.0,-9.952,1,0.185,0.326,2.9e-05,0.161,0.761,122.019,190940.0,4,0
3732,,0.471,0.34,,-18.042,1,0.0405,0.672,0.753,0.12,0.46,99.424,5.290666667,3,0
3733,51.0,0.538,0.605,3.0,-7.608,0,0.0368,0.128,0.00445,0.151,0.729,158.181,221947.0,4,0
3734,35.0,0.568,0.741,2.0,-5.64,1,0.0395,0.0122,,0.371,0.771,104.056,189466.0,4,0
3735,4.0,0.691,0.809,7.0,-5.338,1,0.0499,0.233,0.000981,0.173,0.749,95.655,220333.0,4,0
3736,54.0,0.56,0.93,7.0,-4.492,1,0.0661,0.0378,2.37e-06,0.317,0.807,149.93,227880.0,4,0
3737,8.0,0.8,0.649,,-8.248,1,0.0293,0.453,0.000152,0.0804,0.864,114.074,234520.0,4,0
3738,58.0,0.415,0.23,11.0,-9.666,1,0.0499,0.803,5.4e-06,0.0908,0.203,177.999,236627.0,3,0
3739,48.0,0.456,0.276,5.0,-7.419,1,0.0316,0.965,0.0525,0.0775,0.157,103.335,5.51025,4,0
3740,65.0,0.616,0.727,1.0,-8.176,0,0.0365,0.00401,0.86,0.157,0.54,92.259,173267.0,4,0
3741,69.0,0.6,0.796,2.0,-4.481,1,0.0275,0.000109,5.2e-05,0.484,0.75,105.991,257920.0,4,0
3742,53.0,0.507,0.627,1.0,-7.838,1,0.0354,0.575,,0.198,0.962,175.309,3.01245,4,0
3743,73.0,0.404,0.969,8.0,-2.938,1,0.195,8.51e-05,0.0114,0.268,0.29,173.878,245227.0,4,0
3744,33.0,0.571,0.926,11.0,-3.246,0,0.15,0.00178,0.00117,0.35,0.582,131.023,192035.0,4,0
3745,31.0,0.348,0.799,4.0,-6.018,0,0.0455,0.0781,0.49,0.178,0.564,107.979,353684.0,4,0
3746,54.0,0.617,0.335,9.0,-15.914,0,0.0301,0.366,,0.115,0.655,113.226,412040.0,4,0
3747,49.0,0.254,0.563,10.0,-7.495,0,0.0392,0.0895,0.00221,0.195,0.0979,111.685,319947.0,4,0
3748,59.0,0.456,0.696,5.0,-10.0,1,0.0653,0.291,0.000207,0.0853,0.508,142.156,428133.0,4,0
3749,62.0,0.595,0.804,7.0,-7.911,0,0.0326,0.0129,1.97e-05,0.299,0.586,89.846,341533.0,4,0
3750,36.0,0.929,0.626,4.0,-5.996,1,0.0383,0.0483,0.000113,0.102,0.859,123.134,222215.0,4,0
3751,22.0,0.756,0.526,6.0,-9.258,1,0.037,0.619,0.000522,0.155,0.966,126.612,3.512216667,4,0
3752,53.0,0.798,0.559,5.0,-10.868,1,0.0592,0.286,,0.349,0.604,102.018,236507.0,4,0
3753,41.0,0.437,0.82,11.0,-5.854,0,0.0341,0.079,4.05e-05,0.633,0.634,107.088,234547.0,4,0
3754,53.0,0.467,0.157,10.0,-19.59,1,0.0354,0.939,0.929,0.148,0.153,90.97,4.41955,3,0
3755,37.0,0.5,0.794,3.0,-7.579,1,0.029,0.00478,0.00582,0.0926,0.257,90.007,263801.0,4,0
3756,49.0,0.651,0.409,9.0,-10.864,0,0.0879,0.00428,0.0277,0.176,0.363,173.76,222093.0,4,0
3757,36.0,0.702,0.763,2.0,-5.237,0,0.0518,0.0175,1.91e-05,0.189,0.6,103.004,223511.0,4,0
3758,30.0,0.821,0.582,8.0,-3.908,0,0.0621,0.133,0.00039,0.0527,0.88,104.991,3.644333333,4,0
3759,67.0,0.49,0.951,1.0,-3.777,1,0.0477,2.02e-05,0.0027,0.0314,0.589,106.946,269800.0,4,0
3760,20.0,0.674,0.772,9.0,-8.414,1,0.0401,0.0101,0.67,0.15,0.928,134.979,185800.0,4,0
3761,38.0,0.686,0.932,7.0,-5.562,0,0.0612,0.018,0.0052,0.151,0.48,118.116,196133.0,4,0
3762,28.0,0.533,0.663,1.0,-8.301,0,0.0341,0.237,0.0814,0.0709,0.702,175.927,185627.0,4,0
3763,51.0,0.686,0.729,7.0,-4.848,1,0.0298,0.175,0.000833,0.137,0.79,123.546,192933.0,4,0
3764,30.0,0.643,0.0574,,-17.999,0,0.0462,0.993,8.76e-06,0.113,0.572,112.408,209267.0,4,0
3765,50.0,0.59,0.551,,-6.693,0,0.0305,0.25,0.00668,0.111,0.304,105.482,269829.0,4,0
3766,58.0,0.463,0.674,7.0,-5.422,1,0.0319,0.0115,,0.123,0.259,84.039,4.2539,4,0
3767,47.0,0.344,0.821,,-6.377,1,0.0321,0.0164,0.000468,0.131,0.761,205.418,286440.0,4,0
3768,71.0,0.595,0.653,7.0,-4.935,1,0.0265,0.246,,0.264,0.542,128.93,4.02555,4,0
3769,72.0,0.644,0.939,11.0,-3.486,0,0.0456,0.157,,0.233,0.861,106.031,208107.0,4,0
3770,45.0,0.526,0.17,9.0,-13.089,0,0.0411,0.823,0.777,0.114,0.18,117.414,5.368883333,4,0
3771,43.0,0.563,0.871,5.0,-5.825,1,0.029,0.000197,0.0128,0.0928,0.517,114.894,261627.0,4,0
3772,54.0,0.844,0.785,11.0,-5.405,0,0.0833,0.343,0.00011,0.505,0.454,99.992,171211.0,4,0
3773,57.0,0.639,0.929,,-4.762,1,0.212,0.00326,0.0501,0.242,0.688,103.758,214707.0,4,0
3774,62.0,0.886,0.708,10.0,-4.391,0,0.36,0.176,1.53e-05,0.328,0.533,145.967,142808.0,4,0
3775,70.0,0.552,0.74,2.0,-2.335,1,0.124,0.074,,0.113,0.601,97.049,193918.0,4,0
3776,36.0,0.831,0.385,8.0,-10.151,1,0.248,0.73,,0.117,0.502,137.954,125257.0,4,0
3777,43.0,0.537,0.823,9.0,-5.874,1,0.0322,0.00784,2.19e-06,0.122,0.759,132.241,151827.0,4,0
3778,29.0,0.666,0.948,4.0,-2.709,0,0.0466,0.28,3.65e-06,0.299,0.768,103.997,231467.0,4,0
3779,37.0,0.576,0.519,6.0,-8.847,1,0.0269,0.0839,0.0882,0.266,0.546,110.07,214375.0,4,0
3780,59.0,0.5,0.731,10.0,-4.535,1,0.0312,0.192,0.00045,0.158,0.112,135.97,292320.0,4,0
3781,70.0,0.581,0.822,,-5.082,1,0.0591,0.0519,,0.08,0.544,139.98,196573.0,4,0
3782,47.0,0.76,0.531,5.0,-8.728,0,0.298,0.276,,0.15,0.508,100.027,202067.0,4,0
3783,22.0,0.576,0.519,,-13.799,1,0.0302,0.0652,0.13,0.937,0.658,112.105,197648.0,4,0
3784,74.0,0.603,0.864,4.0,-3.341,0,0.0668,0.055,0.00493,0.0986,0.616,160.488,184627.0,4,0
3785,15.0,0.423,0.501,2.0,-10.4,0,0.0445,0.865,,0.206,0.701,154.046,3.846666667,3,0
3786,22.0,0.428,0.987,11.0,-4.197,0,0.127,0.000534,7.3e-05,0.227,0.139,96.9,209931.0,4,0
3787,49.0,0.848,0.743,1.0,-7.095,0,0.0804,0.362,0.0014,0.102,0.706,100.036,194400.0,4,0
3788,17.0,0.537,0.871,11.0,-2.89,0,0.328,0.283,,0.132,0.811,86.331,220000.0,4,0
3789,50.0,0.567,0.758,9.0,-3.998,1,0.095,0.0937,0.00249,0.601,0.242,133.687,114645.0,4,0
3790,44.0,0.26,0.901,7.0,-5.871,1,0.051,1.6e-05,0.292,0.314,0.218,90.369,242079.0,3,0
3791,33.0,0.158,0.0356,4.0,-32.22,1,0.0419,0.975,0.928,0.156,0.0369,98.614,386085.0,1,0
3792,25.0,0.782,0.502,1.0,-8.356,0,0.0366,0.694,,0.124,0.397,109.052,213487.0,4,0
3793,43.0,0.528,0.163,7.0,-19.696,0,0.0295,0.895,0.929,0.105,0.141,98.417,221797.0,4,0
3794,25.0,0.484,0.833,7.0,-5.453,1,0.0522,6.29e-05,0.00556,0.0296,0.279,87.516,260250.0,4,0
3795,60.0,0.741,0.562,4.0,-5.474,0,0.165,0.172,,0.0751,0.292,180.068,240926.0,4,0
3796,59.0,0.669,0.819,,-4.716,1,0.0363,0.11,,0.212,0.762,105.055,178901.0,4,0
3797,40.0,0.252,0.147,2.0,-19.74,0,0.0365,0.911,0.949,0.103,0.0317,108.025,270025.0,4,0
3798,59.0,0.418,0.857,8.0,-5.133,1,0.0404,2.73e-06,0.805,0.368,0.12,140.02,206173.0,4,0
3799,36.0,0.624,0.613,4.0,-6.709,1,0.0262,0.409,0.00364,0.386,0.808,76.002,192625.0,4,0
3800,60.0,0.713,0.579,11.0,-8.066,1,0.0413,0.338,,0.174,0.511,125.179,4.04555,4,0
3801,29.0,0.339,0.984,1.0,-2.535,1,0.255,9.59e-05,0.784,0.262,0.374,142.385,207177.0,3,0
3802,43.0,0.412,0.847,1.0,-3.948,1,0.0522,2.43e-05,,0.101,0.377,117.96,199600.0,4,0
3803,29.0,0.461,0.706,6.0,-6.34,1,0.0526,0.00373,,0.324,0.24,126.387,148810.0,4,0
3804,49.0,0.508,0.797,8.0,-8.07,1,0.123,0.000457,0.0539,0.095,0.516,149.969,226296.0,4,0
3805,14.0,0.283,0.949,8.0,-5.636,1,0.107,1.79e-05,0.0176,0.271,0.107,102.783,294240.0,3,0
3806,62.0,0.644,0.633,,-8.006,1,0.0261,0.102,6.82e-05,0.227,0.647,115.193,3.240883333,4,0
3807,11.0,0.193,0.738,9.0,-7.32,1,0.081,0.249,0.148,0.108,0.0694,111.535,478067.0,4,0
3808,55.0,0.601,0.831,2.0,-8.582,1,0.17,0.00086,,0.102,0.296,120.962,211787.0,4,0
3809,49.0,0.623,0.445,,-7.827,1,0.0331,0.716,,0.21,0.393,90.065,134724.0,3,0
3810,57.0,0.578,0.515,11.0,-9.541,1,0.0347,0.05,0.0268,0.119,0.302,112.879,216733.0,4,0
3811,34.0,0.376,0.987,2.0,-3.882,1,0.23,2.13e-05,8.83e-06,0.179,0.274,75.052,219700.0,4,0
3812,34.0,0.368,0.715,5.0,-7.718,1,0.0452,0.00394,0.000383,0.313,0.498,146.105,302877.0,4,0
3813,25.0,0.741,0.789,2.0,-4.733,1,0.0594,0.183,0.000824,0.162,0.863,95.986,220960.0,4,0
3814,42.0,0.54,0.934,4.0,-5.232,1,0.0612,3.26e-05,0.000261,0.405,0.494,115.061,246000.0,4,0
3815,61.0,0.529,0.364,6.0,-8.112,0,0.0381,0.748,,0.0913,0.384,75.024,209390.0,4,0
3816,31.0,0.594,0.772,9.0,-6.423,1,0.0288,0.0333,0.0022,0.107,0.338,108.036,241787.0,4,0
3817,,0.405,0.621,5.0,-6.611,0,0.0387,0.0256,0.0353,0.418,0.192,120.001,339492.0,4,0
3818,64.0,0.416,0.819,9.0,-3.974,1,0.0613,0.000138,0.00108,0.147,0.632,140.083,193520.0,4,0
3819,54.0,0.49,0.963,1.0,-3.755,0,0.148,0.00052,0.00281,0.055,0.317,152.029,216613.0,4,0
3820,36.0,0.473,0.258,,-16.261,1,0.031,0.959,0.851,0.11,0.205,125.929,4.9,4,0
3821,78.0,0.916,0.72,,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,237000.0,4,0
3822,18.0,0.331,0.0236,5.0,-27.06,1,0.0473,0.99,0.857,0.108,0.101,34.132,3.168,4,0
3823,59.0,0.66,0.698,11.0,-4.722,0,0.0302,1.92e-05,0.166,0.0517,0.511,123.005,214600.0,4,0
3824,56.0,0.561,0.598,11.0,-8.339,0,0.0882,0.395,,0.108,0.477,97.697,181867.0,4,0
3825,57.0,0.545,0.365,6.0,-8.97,1,0.0396,0.136,4.86e-06,0.201,0.233,150.125,3.50276667,4,1
3826,36.0,0.56,0.801,,-5.745,1,0.0557,0.0088,1.36e-06,0.0789,0.566,140.095,192352.0,4,0
3827,55.0,0.463,0.108,,-19.102,0,0.0419,0.975,0.818,0.125,0.159,114.066,3.328966667,4,0
3828,14.0,0.309,0.307,8.0,-9.591,1,0.0335,0.869,0.808,0.345,0.0392,103.553,358000.0,4,0
3829,30.0,0.793,0.656,7.0,-9.665,1,0.0541,0.102,0.87,0.0902,0.588,123.021,269290.0,4,0
3830,42.0,0.212,0.0284,7.0,-25.232,0,0.0453,0.87,0.908,0.0815,0.0391,88.931,1.4818,4,0
3831,,0.682,0.954,9.0,-4.952,1,0.0627,0.00756,3.9e-05,0.0508,0.927,115.472,3.66933333,4,0
3832,33.0,0.432,0.667,,-7.849,1,0.0439,0.127,0.000294,0.181,0.907,173.727,254200.0,4,0
3833,27.0,0.264,0.927,2.0,-5.659,1,0.082,0.00395,0.000133,0.0962,0.111,150.024,263440.0,4,0
3834,66.0,0.296,0.463,5.0,-11.412,0,0.0449,0.705,0.0482,0.0954,0.0629,123.943,251427.0,5,0
3835,68.0,0.687,0.89,8.0,-5.99,1,0.0344,0.00396,0.000939,0.0436,0.854,113.06,172232.0,4,0
3836,26.0,0.723,0.854,8.0,-7.936,1,0.0585,0.00139,0.000195,0.276,0.52,95.001,237584.0,4,0
3837,44.0,0.588,0.755,8.0,-6.842,1,0.0434,0.0497,0.684,0.163,0.437,102.941,285040.0,4,0
3838,42.0,0.527,0.606,5.0,-6.799,1,0.0305,0.0134,0.00029,0.418,0.267,105.509,279107.0,4,0
3839,16.0,0.604,0.598,1.0,-6.155,0,0.0268,0.00218,0.0259,0.107,0.414,108.029,244987.0,4,0
3840,59.0,0.611,0.568,5.0,-6.142,1,0.032,0.0906,,0.117,0.567,95.546,208653.0,4,0
3841,13.0,0.385,0.479,9.0,-6.427,0,0.026,0.521,1.28e-06,0.139,0.359,82.858,214307.0,4,0
3842,36.0,0.448,0.725,10.0,-5.883,0,0.0581,0.31,0.000173,0.34,0.569,124.946,511427.0,3,0
3843,37.0,0.571,0.639,9.0,-6.242,1,0.0481,0.101,0.428,0.121,0.341,94.946,234424.0,4,0
3844,28.0,0.527,0.0596,,-19.036,1,0.0358,0.831,,0.111,0.41,143.34,236693.0,4,0
3845,,0.471,0.309,5.0,-18.649,1,0.038,0.803,0.0156,0.115,0.848,116.213,3.39,4,0
3846,32.0,0.638,0.471,4.0,-8.565,1,0.0651,0.181,3.66e-05,0.0619,0.24,129.973,206769.0,4,0
3847,37.0,0.187,0.938,,-3.635,1,0.0658,2.25e-05,0.192,0.231,0.423,133.635,349467.0,4,0
3848,51.0,0.381,0.335,2.0,-12.797,1,0.0362,0.207,0.088,0.1,0.259,83.792,3.557333333,4,0
3849,45.0,0.375,0.131,6.0,-19.125,1,0.033,0.946,0.936,0.111,0.0366,64.128,2.591916667,4,0
3850,29.0,0.924,0.247,10.0,-9.562,1,0.0711,0.0491,0.427,0.0894,0.341,119.979,147000.0,4,0
3851,58.0,0.408,0.903,,-2.924,1,0.0561,0.00256,0.000821,0.117,0.368,128.942,289867.0,4,0
3852,48.0,0.437,0.301,,-8.519,1,0.0384,0.645,,0.117,0.203,126.016,3.65,4,1
3853,29.0,0.669,0.852,7.0,-5.718,1,0.0549,0.409,0.0235,0.335,0.851,111.028,198603.0,4,0
3854,37.0,0.612,0.942,9.0,-6.472,1,0.43,0.0193,0.954,0.0993,0.83,128.007,142567.0,4,0
3855,41.0,0.579,0.212,,-11.439,1,0.0439,0.903,9.52e-06,0.089,0.0634,130.18,200476.0,4,0
3856,56.0,0.315,0.618,10.0,-6.71,0,0.053,0.0353,0.0118,0.113,0.226,79.175,203027.0,4,0
3857,65.0,0.703,0.589,1.0,-6.193,1,0.0534,0.00584,,0.116,0.223,145.927,225867.0,4,0
3858,40.0,0.464,0.875,11.0,-9.198,0,0.0256,0.00116,0.748,0.104,0.683,104.986,303120.0,4,0
3859,35.0,0.792,0.142,3.0,-16.024,1,0.0442,0.985,0.184,0.112,0.669,94.375,195307.0,4,0
3860,19.0,0.577,0.85,11.0,-3.932,1,0.0568,0.00454,,0.124,0.561,127.993,3.4298,4,0
3861,73.0,0.521,0.895,7.0,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,322340.0,4,0
3862,52.0,0.693,0.824,7.0,-8.139,0,0.0415,0.00726,0.0662,0.0826,0.822,108.018,176708.0,4,0
3863,56.0,0.497,0.914,6.0,-6.532,1,0.0601,0.00178,0.00105,0.258,0.16,133.738,254693.0,4,0
3864,,0.63,0.966,11.0,-2.879,0,0.134,0.00474,,0.0354,0.5,114.455,181440.0,4,0
3865,47.0,0.666,0.803,2.0,-6.156,1,0.028,0.0228,0.000493,0.193,0.54,123.011,270120.0,4,0
3866,31.0,0.559,0.745,1.0,-5.775,0,0.081,0.43,,0.105,0.213,147.155,202449.0,4,0
3867,47.0,0.39,0.758,3.0,-6.329,1,0.0312,0.00114,0.829,0.0978,0.0993,84.003,348053.0,4,0
3868,23.0,0.273,0.889,5.0,-7.038,1,0.0998,0.00878,0.652,0.411,0.22,130.041,358283.0,4,0
3869,4.0,0.619,0.303,11.0,-10.348,1,0.0308,0.203,0.0221,0.0988,0.281,114.921,214987.0,4,0
3870,57.0,0.328,0.461,6.0,-8.79,1,0.0434,0.447,7.49e-05,0.155,0.232,126.015,177286.0,4,0
3871,61.0,0.481,0.724,4.0,-5.642,1,0.0324,0.0018,0.177,0.11,0.2,116.322,271000.0,4,0
3872,54.0,0.468,0.404,5.0,-7.25,1,0.0286,0.689,,0.177,0.148,138.115,4.002883333,4,0
3873,49.0,0.679,0.772,3.0,-8.946,1,0.0328,0.557,,0.0338,0.749,118.129,222560.0,4,0
3874,36.0,0.63,0.768,6.0,-5.667,1,0.0294,0.353,0.0814,0.108,0.519,119.978,212638.0,4,0
3875,11.0,0.656,0.494,4.0,-10.666,1,0.0302,0.0189,0.149,0.11,0.316,139.151,297733.0,4,0
3876,31.0,0.199,0.824,5.0,-7.814,0,0.0444,6.65e-06,0.799,0.15,0.412,142.911,260652.0,4,0
3877,37.0,0.72,0.555,6.0,-7.385,1,0.157,0.0183,0.852,0.0794,0.662,121.993,230656.0,4,0
3878,38.0,0.399,0.97,5.0,-3.381,0,0.0625,0.00298,0.000113,0.116,0.701,161.801,225853.0,4,0
3879,50.0,0.434,0.891,2.0,-3.238,0,0.0439,7.56e-06,,0.257,0.39,123.958,211192.0,4,0
3880,48.0,0.568,0.9,7.0,-3.629,0,0.139,0.0377,,0.363,0.375,94.963,162743.0,4,0
3881,42.0,0.646,0.906,5.0,-3.848,0,0.0449,0.000172,,0.28,0.625,125.944,255194.0,4,0
3882,37.0,0.887,0.855,,-6.21,1,0.186,0.146,3.66e-05,0.109,0.67,116.982,188777.0,4,0
3883,38.0,0.74,0.363,9.0,-8.706,1,0.0377,0.515,0.000441,0.124,0.308,145.562,197028.0,4,0
3884,27.0,0.627,0.736,2.0,-8.394,1,0.0358,0.298,0.646,0.356,0.856,125.101,159564.0,4,0
3885,42.0,0.511,0.674,9.0,-9.536,1,0.0274,0.117,0.0105,0.129,0.663,173.949,4.72285,4,1
3886,31.0,0.456,0.499,,-11.231,0,0.0338,0.754,0.295,0.0941,0.533,104.919,256924.0,4,0
3887,41.0,0.582,0.762,11.0,-5.792,1,0.0633,0.258,,0.364,0.372,81.009,176187.0,4,0
3888,48.0,0.253,0.931,4.0,-4.189,0,0.142,0.0611,3.1e-05,0.639,0.25,162.374,260293.0,4,0
3889,36.0,0.544,0.985,1.0,-5.236,1,0.0895,0.00106,0.000143,0.311,0.424,109.991,197474.0,4,0
3890,31.0,0.714,0.435,7.0,-5.696,1,0.0346,0.276,4.9e-05,0.11,0.187,92.936,197748.0,3,0
3891,70.0,0.6,0.931,7.0,-4.647,1,0.0734,0.0296,7.1e-05,0.392,0.542,140.123,4.50711667,4,0
3892,46.0,0.535,0.727,5.0,-4.532,0,0.0442,0.768,3.86e-05,0.0713,0.621,98.23,6.23,4,0
3893,71.0,0.676,0.695,11.0,-13.395,0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,236800.0,4,0
3894,66.0,0.385,0.342,2.0,-7.749,1,0.0285,0.416,,0.119,0.131,132.864,308933.0,4,0
3895,47.0,0.776,0.656,8.0,-7.081,0,0.0631,0.229,0.0305,0.164,0.658,119.938,190000.0,4,0
3896,49.0,0.678,0.967,1.0,-3.548,1,0.0873,0.00251,,0.264,0.365,109.03,194868.0,4,0
3897,51.0,0.7,0.845,1.0,-2.892,1,0.0707,0.137,,0.152,0.785,130.033,190093.0,4,0
3898,47.0,0.51,0.396,6.0,-13.945,0,0.0389,0.184,0.51,0.68,0.197,111.506,213720.0,3,0
3899,48.0,0.643,0.262,11.0,-5.686,1,0.0376,0.807,,0.0943,0.394,122.904,276107.0,4,0
3900,55.0,0.542,0.961,11.0,-5.606,1,0.0518,0.000128,0.00119,0.286,0.472,114.048,243933.0,4,0
3901,37.0,0.524,0.512,1.0,-7.809,0,0.034,0.361,,0.113,0.278,126.397,188667.0,4,0
3902,43.0,0.581,0.933,10.0,-6.315,0,0.0426,0.000311,0.0958,0.0704,0.546,130.0,298411.0,4,0
3903,33.0,0.37,0.599,6.0,-5.5,1,0.0387,0.0911,2.37e-06,0.237,0.488,176.785,165424.0,4,0
3904,28.0,0.399,0.59,4.0,-8.305,1,0.0315,0.0737,0.00133,0.333,0.199,139.912,459640.0,4,0
3905,44.0,0.273,0.971,7.0,-4.495,1,0.139,7e-05,0.00079,0.284,0.249,145.088,455920.0,4,0
3906,61.0,0.455,0.849,7.0,-5.461,0,0.0284,0.000493,1.52e-05,0.466,0.533,90.955,239240.0,4,0
3907,28.0,0.677,0.772,3.0,-7.438,1,0.424,0.303,2.15e-05,0.299,0.721,148.163,106048.0,4,0
3908,42.0,0.551,0.636,2.0,-6.798,1,0.054,0.0837,4.28e-06,0.112,0.148,174.065,168276.0,4,0
3909,39.0,0.594,0.944,7.0,-5.084,0,0.19,0.114,0.00102,0.286,0.3,103.004,242330.0,4,0
3910,60.0,0.704,0.669,,-5.691,1,0.0309,0.0862,0.348,0.108,0.305,121.005,169267.0,4,0
3911,42.0,0.508,0.162,7.0,-12.7,0,0.0302,0.928,0.418,0.101,0.38,71.541,5.804216667,4,0
3912,34.0,0.469,0.884,11.0,-5.626,1,0.315,0.0506,3.98e-06,0.0861,0.174,178.944,180000.0,4,0
3913,20.0,0.498,0.881,,-6.433,1,0.0626,0.507,0.0388,0.97,0.617,113.988,645680.0,4,0
3914,34.0,0.364,0.501,10.0,-6.138,0,0.0349,0.744,0.113,0.305,0.177,175.564,4.661783333,5,0
3915,59.0,0.226,0.891,9.0,-5.531,0,0.0702,0.000631,9.75e-06,0.225,0.511,167.876,237680.0,4,0
3916,37.0,0.483,0.6,5.0,-11.83,1,0.0323,0.159,0.299,0.521,0.655,109.925,229960.0,4,0
3917,59.0,0.409,0.816,,-4.59,1,0.0743,0.00384,2.86e-06,0.0932,0.385,164.841,141608.0,4,0
3918,49.0,0.529,0.943,2.0,-4.446,1,0.0571,5.11e-05,4.34e-05,0.142,0.226,119.983,245300.0,4,0
3919,47.0,0.57,0.278,2.0,-7.268,1,0.0528,0.953,0.849,0.0997,0.287,122.99,3.638216667,3,0
3920,35.0,0.72,0.412,9.0,-8.139,1,0.0305,0.421,0.00071,0.102,0.463,111.444,141107.0,3,0
3921,61.0,0.532,0.203,9.0,-8.524,0,0.0668,0.829,,0.108,0.543,89.646,259920.0,4,0
3922,29.0,0.59,0.129,5.0,-17.165,1,0.0546,0.958,0.864,0.107,0.0377,116.271,267443.0,4,0
3923,56.0,0.505,0.947,7.0,-5.157,1,0.0613,2.07e-05,0.00635,0.301,0.629,125.995,324134.0,4,0
3924,40.0,0.596,0.709,1.0,-6.479,1,0.0359,0.27,,0.421,0.595,152.182,220263.0,4,0
3925,61.0,0.615,0.97,9.0,1.342,0,0.119,0.0104,0.384,0.178,0.507,122.993,262773.0,4,0
3926,46.0,0.424,0.82,10.0,-6.895,0,0.0538,0.00484,0.000975,0.12,0.153,115.1,300579.0,4,0
3927,56.0,0.676,0.334,5.0,-10.572,1,0.0508,0.862,,0.32,0.867,158.0,162040.0,4,0
3928,5.0,0.702,0.685,2.0,-9.264,1,0.0346,0.451,0.0532,0.159,0.885,126.404,234200.0,3,0
3929,71.0,0.563,0.86,8.0,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,256240.0,4,0
3930,55.0,0.616,0.217,,-15.439,1,0.0335,0.808,0.000109,0.122,0.141,130.613,4.22155,3,0
3931,30.0,0.448,0.315,8.0,-14.961,1,0.0353,0.904,,0.235,0.372,98.548,172533.0,4,0
3932,36.0,0.654,0.92,1.0,-6.389,1,0.514,0.0254,0.339,0.143,0.709,120.065,168000.0,4,0
